ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"10,666",Ice fishing,There are two camping out in the winter for an ice fishing trip. One of the men comes out of his camping tent with a fish in his hand.,the two men,There are two camping out in the winter for an ice fishing trip. One of the men comes out of his camping tent with a fish in his hand. the two men,"[ ""then take their backpacks and they get into the cold water with the fish."", ""are swimming in the frozen lake."", ""are sitting in their make shift tent, fishing through a hole in the frozen lake."", ""fill their gear on sith an get ready to catch the fish."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,2,0,There are two camping out in the winter for an ice fishing trip. One of the men comes out of his camping tent with a fish in his hand. Waterproof waders lie beside their tent. the two men,condition_scope,low
"10,667",Ice fishing,"One of the men comes out of his camping tent with a fish in his hand. The two men are sitting in their make shift tent, fishing through a hole in the frozen lake.",they,"One of the men comes out of his camping tent with a fish in his hand. The two men are sitting in their make shift tent, fishing through a hole in the frozen lake. they","[ ""are patiently sitting with their fishing rods till they fish out mid size fish from the holes."", ""come out to fish from the ice, looking back as they go down the mountain."", ""then try and catch a seal, but it is too fish ridden for them to finally get one in their mouths."", ""fish up a large red hole while wearing protective tape over their mouths."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,0,2,"One of the men comes out of his camping tent with a fish in his hand. The two men are sitting in their make shift tent, fishing through a hole in the frozen lake. A seal floats near the edge of the ice not far away. they",condition_scope,low
"10,668",Ice fishing,"The two men are sitting in their make shift tent, fishing through a hole in the frozen lake. They are patiently sitting with their fishing rods till they fish out mid size fish from the holes.",they,"The two men are sitting in their make shift tent, fishing through a hole in the frozen lake. They are patiently sitting with their fishing rods till they fish out mid size fish from the holes. they","[ ""then fish larger fish out because it is easier with big fish."", ""then run out the holes in the ice to get them out of the water."", ""then sit for a little while and wait to get caught."", ""show the kind of fish they have found as they lay it out on the frozen ground."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,3,1,"The two men are sitting in their make shift tent, fishing through a hole in the frozen lake. They are patiently sitting with their fishing rods till they fish out mid size fish from the holes. Some loose ice chunks are scattered around the fishing hole outside the tent. they",condition_scope,low
"10,669",Ice fishing,They show the kind of fish they have found as they lay it out on the frozen ground.,one of the men,They show the kind of fish they have found as they lay it out on the frozen ground. one of the men,"[ ""then grabs a rowan semi paintbrush and begins drying the ice."", ""takes a shining knife, then cut the fish's legs off into the ice."", ""takes a potato and feeds it to an e-tag fish lying on their ice."", ""cleans the fish scales."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,3,0,They show the kind of fish they have found as they lay it out on the frozen ground. A rowan semi paintbrush lies on the edge of their ice fishing gear pile. one of the men,condition_scope,low
"10,670",Ice fishing,They show the kind of fish they have found as they lay it out on the frozen ground. One of the men cleans the fish scales.,then they,They show the kind of fish they have found as they lay it out on the frozen ground. One of the men cleans the fish scales. then they,"[ ""feed the fish he just caught."", ""cut the fish into small pieces and clean them up outside their garage."", ""cut up some malachite, which they trims up and likes."", ""use a polka dot brush to clean the scales."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,1,2,They show the kind of fish they have found as they lay it out on the frozen ground. One of the men cleans the fish scales. A piece of malachite rests on the frozen ground beside their fish-cleaning area. then they,condition_scope,low
"10,671",Ice fishing,One of the men cleans the fish scales. Then they cut the fish into small pieces and clean them up outside their garage.,they,One of the men cleans the fish scales. Then they cut the fish into small pieces and clean them up outside their garage. they,"[ ""then glue new fish scales onto the sides of the fish."", ""sharpen the knife to slice the fish to prepare batter covered fried fish."", ""put into a box and go out partying."", ""drop the pieces into a garbage can and we see the end title screen."" ]",activitynet~v_6k5m4u5AchQ,val,zeroshot,1,2,One of the men cleans the fish scales. Then they cut the fish into small pieces and clean them up outside their garage. A decorated party box sits near the edge of their garage entrance. they,condition_scope,low
"10,673",High jump,Several clips are shown of people lifting heavy weights as well as jumping on a track.,people,Several clips are shown of people lifting heavy weights as well as jumping on a track. people,"[ ""cheer as they perform quick jumps and their score is shown at the end."", ""are seen jumping over poles, squatting with weights, as well as performing various other exercises."", ""run and do jumps while also landing on the mat."", ""walk up and around the track as well as climbing up a sheer rock face."" ]",activitynet~v_6kUeZVukTEI,val,zeroshot,1,3,Several clips are shown of people lifting heavy weights as well as jumping on a track. A set of climbing gear is visible near the edge of the track. people,condition_scope,low
"10,691",Ice fishing,A person is seen walking along the snow and pulling a sled behind him. The person cuts a hole in the ice as well as bait and finally catches a fish.,the man,A person is seen walking along the snow and pulling a sled behind him. The person cuts a hole in the ice as well as bait and finally catches a fish. the man,"[ ""can be seen swimming around and smiling to the camera."", ""releases the fish swimming free in the large body of water."", ""then ties a rope around the fish and then around the sled and sending it into the water."", ""cuts the fish, cooks it, and is then seen eating it and walking away."" ]",activitynet~v_73zt29iKyL4,val,zeroshot,3,2,A person is seen walking along the snow and pulling a sled behind him. The person cuts a hole in the ice as well as bait and finally catches a fish. A sturdy rope is coiled beside the sled. the man,condition_scope,low
"10,698",Having an ice cream,A messy kid is eating an ice cream cone. He bites the parents ice cream cone.,the parent,A messy kid is eating an ice cream cone. He bites the parents ice cream cone. the parent,"[ ""is offering to buy the kid."", ""puts the cone under the boy's nose then in his mouth."", ""adjusts the cone for the child."", ""are holding cups with ice cream."" ]",activitynet~v_76tyabobb_0,val,zeroshot,2,0,A messy kid is eating an ice cream cone. He bites the parents ice cream cone. A wallet lies on the nearby picnic table where the parents placed their things. the parent,condition_scope,low
"10,699",Having an ice cream,A messy kid is eating an ice cream cone. He bites the parents ice cream cone. The parent adjusts the cone for the child.,the parent,A messy kid is eating an ice cream cone. He bites the parents ice cream cone. The parent adjusts the cone for the child. the parent,"[ ""eats the ice cream cone with his hand."", ""wipes ice cream from the child's face."", ""tries to buy the kid more candy."", ""walks the child and a friend to the swimming pool."" ]",activitynet~v_76tyabobb_0,val,zeroshot,1,3,A messy kid is eating an ice cream cone. He bites the parents ice cream cone. The parent adjusts the cone for the child. The kid¡¯s friend holds a swimming pool float nearby. the parent,condition_scope,low
"10,732",Blow-drying hair,The man is showing various hair care products. The man is drying the woman's hair with a blow dryer. The man shows a hair brush.,the man,The man is showing various hair care products. The man is drying the woman's hair with a blow dryer. The man shows a hair brush. the man,"[ ""hands the woman the brush and blow dryer."", ""rubs the hair dryer on her hair."", ""proceeds to trim the woman's hair."", ""places \"" states \"" on the braid."" ]",activitynet~v_7_5VT6QCqNI,val,indomain,0,2,The man is showing various hair care products. The man is drying the woman's hair with a blow dryer. The man shows a hair brush. A hair-trimming scissors sits on the product display table. the man,condition_scope,low
"10,733",Blow-drying hair,The man is drying the woman's hair with a blow dryer. The man shows a hair brush. The man hands the woman the brush and blow dryer.,the woman,The man is drying the woman's hair with a blow dryer. The man shows a hair brush. The man hands the woman the brush and blow dryer. the woman,"[ ""is now against the wall, while someone is drying her hair."", ""sits on a chair and the man brushes the hair of the woman, the man uses a tool to grab hair and clips it on."", ""takes the brush take from the mans hand and wets her hair."", ""proceeds to dry her own hair."" ]",activitynet~v_7_5VT6QCqNI,val,indomain,3,2,The man is drying the woman's hair with a blow dryer. The man shows a hair brush. The man hands the woman the brush and blow dryer. A small water spray bottle rests on the vanity beside them. the woman,condition_scope,low
"10,739",Calf roping,The view changes to show a group of men with their horses and they're each holding onto their ropes and doing various things with them like tying and swinging them.,the focus,The view changes to show a group of men with their horses and they're each holding onto their ropes and doing various things with them like tying and swinging them. the focus,"[ ""switches to a man talking whose name is trevor brazile and it flashes from him talking and then to clips of him riding his horse in different arenas as he is also wrangling a small calf."", ""turns back to the horse standing in the warm weather and he is commentating on what he's doing."", ""is now back on the contestants and they are green with sweat and a lot of other people are doing the same thing."", ""changes back to the men on the sides of the ring to try to coach the horses on what to do."" ]",activitynet~v_7c5vvEn3uLk,val,indomain,0,1,The view changes to show a group of men with their horses and they're each holding onto their ropes and doing various things with them like tying and swinging them. An announcer's booth nearby faces a horse standing in the warm weather. the focus,condition_scope,low
"10,740",Calf roping,The focus switches to a man talking whose name is trevor brazile and it flashes from him talking and then to clips of him riding his horse in different arenas as he is also wrangling a small calf.,another man by the name of stran smith,The focus switches to a man talking whose name is trevor brazile and it flashes from him talking and then to clips of him riding his horse in different arenas as he is also wrangling a small calf. another man by the name of stran smith,"[ "", the owner of the surfing is talking to the reporters about the event while demonstrating the swim jump technique he has learned from serving on numerous sporting events."", ""balaclavas is shown serving a white tennis ball."", ""is now talking and clips of him riding his horse in different arenas as he wrangles a calf also plays."", ""although his name is jeff schmidt, and then again with him is zack zuff."" ]",activitynet~v_7c5vvEn3uLk,val,indomain,2,0,The focus switches to a man talking whose name is trevor brazile and it flashes from him talking and then to clips of him riding his horse in different arenas as he is also wrangling a small calf. A surfing event poster hangs in the background of the interview area. another man by the name of stran smith,condition_scope,low
"10,741",Calf roping,Another man by the name of stran smith is now talking and clips of him riding his horse in different arenas as he wrangles a calf also plays.,clips of both of men talking and clips of them riding horses and wrangling calves,Another man by the name of stran smith is now talking and clips of him riding his horse in different arenas as he wrangles a calf also plays. clips of both of men talking and clips of them riding horses and wrangling calves,"[ ""play and rotate between the two of them."", ""in a rodeo ring."", ""in an outdoor rodeo ring."", ""now playing in arenas with horse bites."" ]",activitynet~v_7c5vvEn3uLk,val,indomain,0,3,"Another man by the name of stran smith is now talking and clips of him riding his horse in different arenas as he wrangles a calf also plays. A box labeled ""horse bite protective gear"" rests beside the arena fence in the background clips. clips of both of men talking and clips of them riding horses and wrangling calves",condition_scope,low
"10,742",Calf roping,Clips of both of men talking and clips of them riding horses and wrangling calves play and rotate between the two of them.,the outro video,Clips of both of men talking and clips of them riding horses and wrangling calves play and rotate between the two of them. the outro video,"[ ""finally comes through and it shows both men close up outside bouncing around."", ""begins and it shows a hanging banner at the arena that reads \"" calgary stampede \"", a woman riding a horse and holding a red flag that say's \"" 1912-2012 calgary stampede \"", and a calf is running across a dirt field."", ""ends with video credits as well as the change of language shown from the start of the video."", ""logo appears with infographic and blue paragraph saying down the line, \"" viewers please find a property that would be willing to set up an interview with both of them, separately, by email, via texts and phone \"" and pauses to let the others catch up and continues talking into the mic."" ]",activitynet~v_7c5vvEn3uLk,val,indomain,1,0,Clips of both of men talking and clips of them riding horses and wrangling calves play and rotate between the two of them. A small bouncing play structure is visible in the distance of the outdoor clip backgrounds. the outro video,condition_scope,low
"10,748",Laying tile,A man in a yellow shirt is on his knees layering cement on the floor. He stops for a second and looks up.,the man,A man in a yellow shirt is on his knees layering cement on the floor. He stops for a second and looks up. the man,"[ ""then puts the cement on the floor and goes back to hammering the concrete."", ""goes back to layering the floor with cement."", ""ramps himself up as he keeps hammering the tiles."", ""then kneels down and fills a bucket with sand."" ]",activitynet~v_7hEUl8lziZs,val,indomain,1,3,A man in a yellow shirt is on his knees layering cement on the floor. He stops for a second and looks up. An empty sand bucket sits beside his cement mixing tools. the man,condition_scope,low
"10,749",Scuba diving,A man is deep water scuba diving with some type of machine as if he is searching for something.,in the midst,A man is deep water scuba diving with some type of machine as if he is searching for something. in the midst,"[ ""of scuba diving he talks and the forseti on the screen shows his location as the man takes time out sitting in a boat."", "", he begins playing with a small fish before continuing on his search."", ""of the scuba gear a man is shown doing a sit up get off the floor."", ""of the water, he falls."" ]",activitynet~v_7iuU-zsauOY,val,indomain,1,2,"A man is deep water scuba diving with some type of machine as if he is searching for something. A yoga mat for post-dive exercises lies on the deck of his support boat, visible in the surface shots. in the midst",condition_scope,low
"10,750",Scuba diving,"A man is deep water scuba diving with some type of machine as if he is searching for something. In the midst, he begins playing with a small fish before continuing on his search.",the man,"A man is deep water scuba diving with some type of machine as if he is searching for something. In the midst, he begins playing with a small fish before continuing on his search. the man","[ ""continues traveling through the water at a slow pace but he isn't finding anything."", ""continues playing with the fish while spraying the fish with an aerosol can."", ""runs around a large rock with the fish one by one."", ""sets up a sort of smart phone while using a laptop and if the time is right and he misses a few times, he takes it off and continues to play with the fish."" ]",activitynet~v_7iuU-zsauOY,val,indomain,0,3,"A man is deep water scuba diving with some type of machine as if he is searching for something. In the midst, he begins playing with a small fish before continuing on his search. A waterproof case holding a smartphone and laptop rests on his dive gear station. the man",condition_scope,low
"10,761",Raking leaves,He gradually rakes leaves and talks to the camera and shows several people also helping picking up leaves.,different people,He gradually rakes leaves and talks to the camera and shows several people also helping picking up leaves. different people,"[ ""are interviewed on camera while several others are shown raking up the leaves."", ""setting up colorful markers in a field and riding horses."", ""put up leaves in a yard and the man spreads them around."", ""continuously offer white roses to the man as well as small gifts and a purple shears."" ]",activitynet~v_7xLL5okHSIU,val,indomain,0,1,He gradually rakes leaves and talks to the camera and shows several people also helping picking up leaves. A set of colorful markers and horse tack rest on a fence in the background. different people,condition_scope,low
"10,823",Ice fishing,We see a man walking on the ice.,he,We see a man walking on the ice. he,"[ ""goes into a puck fight."", ""spins and throws a ball."", ""jumps into the water."", ""moves a stick and pulls a fishing line out of a hole."" ]",activitynet~v_8eMjzrhxv2U,val,zeroshot,3,0,We see a man walking on the ice. A hockey stick leans against a nearby ice shack. he,condition_scope,low
"10,826",Ice fishing,The man pulls a fish out of the hole. He picks the fish up and shows us the fish.,the man,The man pulls a fish out of the hole. He picks the fish up and shows us the fish. the man,"[ ""then throws the fish back into the hole."", ""wets the fish in water."", ""cuts a piece off of the fish onto a plate."", ""pulls the fish out of the hole."" ]",activitynet~v_8eMjzrhxv2U,val,zeroshot,0,2,The man pulls a fish out of the hole. He picks the fish up and shows us the fish. A small plate and a pocket knife lie on the ice beside him. the man,condition_scope,low
"10,865",Playing violin,There's man dressed in a black sweater playing the violin in a church.,there,There's man dressed in a black sweater playing the violin in a church. there,"[ ""is also another man wearing a blue shirt playing opera violin."", ""'s a woman standing next to him, also dressed on black holding a violin in her hands."", ""'s a door next to a pew behind him."", ""are two rows of pews in a church."" ]",activitynet~v_96kej9yK8To,val,zeroshot,1,0,There's man dressed in a black sweater playing the violin in a church. A stack of opera violin sheet music rests on a side pew. there,condition_scope,low
"10,894",Rock climbing,A man is shown speaking to the camera excitedly and shows several shots of the man climbing a rock wall and various locations.,then man,A man is shown speaking to the camera excitedly and shows several shots of the man climbing a rock wall and various locations. then man,"[ ""continues to explain the various positions of the climbing tube as well as shooting it up high in the air."", ""is shown climbing a horse back into the room and changing to riding a horse while performing tricks."", ""then continues speaking to the camera and demonstrates how to properly climb the wall while still speaking."", ""is shown in front of a large green opening and speaks to the camera."" ]",activitynet~v_9ZQY-ZfimYo,val,indomain,2,1,"A man is shown speaking to the camera excitedly and shows several shots of himself climbing a rock wall, with a set of horse-riding saddles leaning against the base of the wall, and of various locations. then man",condition_scope,low
"10,974",Sharpening knives,The man adjust some screws and moves an arm. We see the item comes with a 7 year warranty.,the man,The man adjust some screws and moves an arm. We see the item comes with a 7 year warranty. the man,"[ ""puts the item in the glove box area and leans on the car."", ""adds an oil to the item, and we see the packaging."", ""uses the machine for a fully loaded dishwasher."", ""pretends to scour the windows."" ]",activitynet~v_ATBbNtNlBnY,val,zeroshot,1,2,The man adjusts some screws and moves an arm. A bottle of dishwasher detergent rests on the counter beside the sharpening machine. We see the item comes with a 7 year warranty. the man,condition_scope,low
"11,025",Playing violin,An intro leads into a man holding a violin and playing with his hands.,the man,An intro leads into a man holding a violin and playing with his hands. the man,"[ ""continues to play and then pauses to speak to the camera while also demonstrating how to properly play."", ""continues playing while turning red and then green lights begin flashing around and music begins to play."", ""finishes tapping the violin to the side while the camera captures him from several angles."", ""continues playing with the violin in front of him and ends by leading the camera around."" ]",activitynet~v_BKrUkWSo4Ig,val,zeroshot,0,1,An intro leads into a man holding a violin and playing with his hands. A light console with red and green buttons sits off-stage beside him. the man,condition_scope,low
"11,051",Breakdancing,A man is standing in a room in front of a mirror talking. He gets down on his knees and stands on his head.,he,A man is standing in a room in front of a mirror talking. He gets down on his knees and stands on his head. he,"[ ""tries to run away and walks in circles."", ""starts shaving his head with a razor."", ""moves around in a circle on his head and spins."", ""then begins pointing side to side and panning around."" ]",activitynet~v_BdKxwCdax_w,val,indomain,2,1,A man is standing in a room in front of a mirror talking. A razor rests on the countertop beside the mirror. He gets down on his knees and stands on his head. he,condition_scope,low
"11,071",Playing violin,A person retrieves an instrument from a closet. The man examines the instrument in his hand.,the person,A person retrieves an instrument from a closet. The man examines the instrument in his hand. the person,"[ ""holds up a hookah and lights it with a lighter."", ""brushes the instrument's red owner."", ""wipes it onto a towel."", ""holds up the violin to his chin and gets ready."" ]",activitynet~v_Bri_myFFu4A,val,zeroshot,3,0,"A person retrieves an instrument from a closet, where a hookah also sits on the shelf beside the violin. The man examines the instrument in his hand. the person",condition_scope,low
"11,072",Playing violin,The man examines the instrument in his hand. The person holds up the violin to his chin and gets ready.,the person,The man examines the instrument in his hand. The person holds up the violin to his chin and gets ready. the person,"[ ""opens the violin case."", ""makes the bow on his violin."", ""finishes warming up and a hood is displayed."", ""plays a song on the violin."" ]",activitynet~v_Bri_myFFu4A,val,zeroshot,3,2,The man examines the instrument in his hand. A folded hood rests on the chair beside the person. The person holds up the violin to his chin and gets ready. the person,condition_scope,low
"11,123",Running a marathon,Several people are outside with running equipment and numbers pinned to them jogging at a slow pace at what seams to be a marathon or a 5k.,a lady dressed in all black,Several people are outside with running equipment and numbers pinned to them jogging at a slow pace at what seams to be a marathon or a 5k. a lady dressed in all black,"[ ""sits on a bike and teaches a child going hurga run while some other ladies, a woman wearing an even black suit talks and then they continue to run."", ""begins to exercise in class full speed removing the ballerinas from her body."", ""however, seems to be the focal point throughout the video and she is walking at an extremely slow pace for the whole time."", ""pumps and displaying to the camera two little black turns around 5'10 \"" and begins jogging down the course."" ]",activitynet~v_CmEQjszPDrg,val,zeroshot,2,0,Several people are outside with running equipment and numbers pinned to them jogging at a slow pace at what seems to be a marathon or a 5k. A child¡¯s bike rests on the curb beside the course. a lady dressed in all black,condition_scope,low
"11,165",Trimming branches or hedges,A man is shown working in an outdoor garden.,he,A man is shown working in an outdoor garden. he,"[ ""is using tools as he works."", ""uses a large tool to bark out a few new leaves."", ""uses trowels and strikes a tree."", ""uses a sponge and a trowel to scrub down the side of a tree."" ]",activitynet~v_D5hsFA2ZrIQ,val,indomain,0,3,A man is shown working in an outdoor garden. A sponge sits in the pile of gardening tools beside him. he,condition_scope,low
"11,180",Having an ice cream,The bald headed man places a menu on the side of the bus.,the lady from the ice cream parlour bus,The bald headed man places a menu on the side of the bus. the lady from the ice cream parlour bus,"[ ""guides the bald headed man through a maze of slot machines and refrigerators."", ""window leaves."", ""hands an ice cream cone to a client."", ""has her four funnel cakes and is warming up for her cone."" ]",activitynet~v_D9eo9NfFhkg,val,zeroshot,2,0,The bald headed man places a menu on the side of the bus. A vending machine resembling a slot machine sits beside the ice cream parlour bus. the lady from the ice cream parlour bus,condition_scope,low
"11,181",Having an ice cream,Multiple images and clips of many different people eating and showing their ice cream.,the bald man and the lady inside of the ice cream parlour bus,Multiple images and clips of many different people eating and showing their ice cream. the bald man and the lady inside of the ice cream parlour bus,"[ ""are shown working and picking up supplies as more images of patrons eat and show their ice cream treats."", ""speaks their hot eights while the bald man talks for a bit."", ""raise their mouths and raise their mouths to the camera with their own mouths."", ""then the front part of the ice cream shop and end by offering the food to one another and the closing credits flashing."" ]",activitynet~v_D9eo9NfFhkg,val,zeroshot,0,1,Multiple images and clips of many different people eating and showing their ice cream. A small notebook filled with rap lyrics lies on the counter inside the ice cream parlour bus. the bald man and the lady inside of the ice cream parlour bus,condition_scope,low
"11,188",Rope skipping,Five people are jump roping on a blue mat.,they,Five people are jump roping on a blue mat. they,"[ ""perform flips and backwards handstands."", ""sit at a table talking and laughing."", ""do flips and tricks while jump roping."", ""jump on top and harness up."" ]",activitynet~v_DF9CGVGiKXY,val,indomain,2,1,Five people are jump roping on a blue mat. A small folding table rests beside the mat. they,condition_scope,low
"11,198",Doing karate,A girl is standing in her home with her hands behind her back and her legs shoulder width apart.,the girl,A girl is standing in her home with her hands behind her back and her legs shoulder width apart. the girl,"[ ""starts spinning around in circles on her shoulders."", ""then starts playing a clarinet, while holding the instrument, by moving her hand to the front not at all provoking the girl's advances."", ""jumps on the bed and begins perform arts."", ""then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves."" ]",activitynet~v_DOfpOkDHe_8,val,indomain,3,1,A girl is standing in her home with her hands behind her back and her legs shoulder width apart. A clarinet rests on the shelf in the corner of the room. the girl,condition_scope,low
"11,199",Doing karate,"The girl then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves.",the girl,"The girl then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves. the girl","[ ""then gives a triumphant wave as she casts a right hand in the air and continues her routine."", ""dips into a mat high in the air and a man comes over and supports her as she dismounts."", ""finally dismounts and gets her instrument back into its holder, without a bow, her serious stance changes to one of full concentration as she throws her hands in the air and raises her arms."", ""ends her routing a little further from the point she started and firmly drops her hands to her side and does a little bow, then opens her legs shoulder length apart and goes back into the same position as she was in when she started."" ]",activitynet~v_DOfpOkDHe_8,val,indomain,3,2,"The girl then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves. An instrument case sits on the floor beside her practice area. the girl",condition_scope,low
"11,265",Skiing,A mountain full of snow appears and a man begins skiing down the slopes.,as he,A mountain full of snow appears and a man begins skiing down the slopes. as he,"[ ""skiis, a small mountain gorilla appears."", ""puts distance between them, another man joins him and begins skiing and falling off."", ""skis, more men appear before he reappears by himself."", ""slides down he lifts his arm up and brings it down to reveal to be broken and covered in blood."" ]",activitynet~v_EOradtej9GU,val,indomain,2,0,A mountain full of snow appears and a man begins skiing down the slopes. A gorilla-shaped decorative prop rests on the distant hillside. as he,condition_scope,low
"11,287",Gargling mouthwash,A girl in an orange shirt takes a drink of mouth wash.,she,A girl in an orange shirt takes a drink of mouth wash. she,"[ ""wipes her mouth down with the back of her hand."", ""throws it back in front of her and then continues smoking."", ""swishes it around in her mouth and spits it out into a sink."", ""spits the mouthwash on the ground."" ]",activitynet~v_Eeq-noKrGwY,val,zeroshot,2,1,A girl in an orange shirt takes a drink of mouth wash. A crumpled cigarette pack lies on the table beside her. she,condition_scope,low
"11,290",Running a marathon,"A man rides a bicycle behind three men who are running in a professional race on a paved freeway lined with onlookers, spectators and participants.",a man,"A man rides a bicycle behind three men who are running in a professional race on a paved freeway lined with onlookers, spectators and participants. a man","[ ""is riding a bicycle down a freeway wearing a helmet and sporting a paper tag on the front of the bicycle."", ""wearing a helmet and hooded sweatshirt runs beside the other dirty or dirty bikers, followed by his younger body of sea-wort that hangs from trees from his chest."", ""and a man dressed in white run together in the racetrack."", ""wearing a black jacket lines up at the center of a sea filled crowd in the starting line waiting for the starting line."" ]",activitynet~v_EmM2yXiiz5c,val,zeroshot,0,1,"A man rides a bicycle behind three men who are running in a professional race on a paved freeway lined with onlookers, spectators and participants. A bunch of decorative sea-wort hangs on the guardrail beside the race route. a man",condition_scope,low
"11,312",Spread mulch,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard.,he,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard. he,"[ ""shovels up the dirt from the side yard down."", ""returns to face the camera and the man i just talked to begins doing some woman talk about gardening."", ""talks for a while and the camera shows the process of dustputting."", ""then takes his rake and moves the dirt back and forth around the house evening it out."" ]",activitynet~v_F1MKU9-yXg0,val,indomain,3,1,"The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard. A gardening magazine titled ""Women¡¯s Backyard Tips"" lies on the patio bench. he",condition_scope,low
"11,313",Spread mulch,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard. He then takes his rake and moves the dirt back and forth around the house evening it out.,when,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard. He then takes his rake and moves the dirt back and forth around the house evening it out. when,"[ ""he is done, they return the two bags to the woman who is now tapping her foot and speaking to the camera."", ""complete, he disappears and a path of mulch is seen along the garage."", ""they are finished, he walks into the house to get done and check out the wood, he puts it on the floor and washes it and plants it in the yard."", ""done, it looks pretty cool while it's being put into a trashcan."" ]",activitynet~v_F1MKU9-yXg0,val,indomain,1,2,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard. A piece of untreated wood rests against the house wall. He then takes his rake and moves the dirt back and forth around the house evening it out. when,condition_scope,low
"11,343",Disc dog,A man is outside with two dogs on leashes. He puts on a show with the trained dogs.,he,A man is outside with two dogs on leashes. He puts on a show with the trained dogs. he,"[ ""throws frisbees, and the small crowd claps for the performing dogs."", ""is spraying water from a hose into the air in front of him."", ""holds up a bag at his side and dogs inside."", ""is performing with the dogs, catching frisbees and catching frisbees."" ]",activitynet~v_FNX7CeuIvIQ,val,indomain,0,1,A man is outside with two dogs on leashes. He puts on a show with the trained dogs. A garden hose is coiled beside the performance area. he,condition_scope,low
"11,368",Mixing drinks,A man is talking from behind a bar. He shows off several kinds of bottles and taps.,he,A man is talking from behind a bar. He shows off several kinds of bottles and taps. he,"[ ""finally signs an order and raises his glass."", ""uses a sprayer on the bottle to wipe it clean."", ""shows off them on a cocktail napkin."", ""shows how to mix a drink which he serves to a woman."" ]",activitynet~v_Fi_ja3Urdtg,val,indomain,3,0,"A man is talking from behind a bar. He shows off several kinds of bottles and taps, with a crumpled order slip lying on the bar counter. he",condition_scope,low
"11,385",Plataform diving,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool.,woman,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool. woman,"[ ""stands in the balcony and hold the handgrips of the man."", ""is standing ide the swimmer in the pool and the the both do up the rubik's cubes."", ""jumped in the pool but fell into the pool making a big splash."", ""is impressed siting by the pool and have her hands on her face."" ]",activitynet~v_FpxVS1Xpl1U,val,indomain,3,1,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool. A Rubik¡¯s cube lies on the poolside lounge chair. woman,condition_scope,low
"11,386",Plataform diving,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool. Woman is impressed siting by the pool and have her hands on her face.,presentator,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool. Woman is impressed siting by the pool and have her hands on her face. presentator,"[ ""is talking about the argument between mike tyson of swansboro and smith of egg plants."", ""is sitting thng a round table."", ""is want to talk about the important part of this ad invest cyou and one person makes the jump to the pool."", ""is interviewing the man."" ]",activitynet~v_FpxVS1Xpl1U,val,indomain,3,0,Man is on the 10 m trampoline and make a hand stand to make the jump to the pool. Woman is impressed sitting by the pool and have her hands on her face. A boxing match poster featuring Mike Tyson hangs on the poolside wall. presenter,condition_scope,low
"11,405",Preparing pasta,A large group of people are seen standing around a table with one speaking to the camera. The people then assist one another putting ingredients into pans and flipping them around.,the people,A large group of people are seen standing around a table with one speaking to the camera. The people then assist one another putting ingredients into pans and flipping them around. the people,"[ ""continue to mix ingredients together in pots and pans and finally eat all the food on the table."", ""then create a skillet with a cooking oil and saute it to the sides."", ""continue mixing the food together and finish by presenting it onto a plate."", ""hold salad tongs and continues serving and mixing all the way to the end."" ]",activitynet~v_G2soQTiGL10,val,indomain,2,3,A large group of people are seen standing around a table with one speaking to the camera. A pair of salad tongs rests on the edge of the table. The people then assist one another putting ingredients into pans and flipping them around. the people,condition_scope,low
"11,411",High jump,We see a man run and do a high jump 6'11 and see the replay. We then see the man jump at 6'9 and see the replay.,the man,We see a man run and do a high jump 6'11 and see the replay. We then see the man jump at 6'9 and see the replay. the man,"[ ""jumps at 6'11 again and we see the replay."", ""runs back and upwards at 6'6'9 but then lands and returns to his feet."", ""walks out of the helmet and we see his face again."", ""does his stroke over 6'4 \"" and fades and we see the side screen again."" ]",activitynet~v_G6W6wen6n7w,val,zeroshot,0,2,We see a man run and do a high jump 6'11 and see the replay. A lightweight competition helmet sits on the trackside bench. We then see the man jump at 6'9 and see the replay. the man,condition_scope,low
