ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"4,477",Having an ice cream,A man is first seen speaking to the camera with text questions being asked to him. He is then seen putting a cleaner on his teeth and taking a bit of food.,he,A man is first seen speaking to the camera with text questions being asked to him. He is then seen putting a cleaner on his teeth and taking a bit of food. he,"[ ""scrubs the dish vigorously in an attempt to get rid of the food in there."", ""continues speaking to the camera while occasionally eating food."", ""then smokes some smoke while looking off wildly into the distance."", ""eventually is seen applying a gel and being shaved."" ]",activitynet~v_p3-tF0riSpQ,val,zeroshot,1,0,"A man is first seen speaking to the camera with text questions being asked to him. He is then seen putting a cleaner on his teeth and taking a bit of food. A slightly soiled dish sits on the counter beside him, left from his prior meal. he",local_detail,low
"4,482",Clean and jerk,A man walks up and picks up a weight. He lifts it up to his shoulders and then over his head.,a person,A man walks up and picks up a weight. He lifts it up to his shoulders and then over his head. a person,"[ ""stands up and puts his fist in the air."", ""walks up and sits down next to him."", ""is standing behind him on a track."", ""stands by his table watching him."" ]",activitynet~v_p4RUPQAV0ro,val,zeroshot,0,2,"A man walks up and picks up a weight. He lifts it up to his shoulders and then over his head. Faint track markings are visible on the floor adjacent to the weightlifting area, part of the multi-purpose gym layout. a person",local_detail,low
"4,485",Washing face,.,a woman with her hair up in a towel,. a woman with her hair up in a towel,"[ ""introduces her video showing how she washes her face."", ""sits on a behind wood chair with her legs curled up underneath her."", ""is wearing a bikini with one leg tied behind her head and looking down at herself."", ""walks into the bathroom with her hair down."" ]",activitynet~v_p4qZGZenAoU,val,zeroshot,0,1,". a woman with her hair up in a towel. A wooden chair leans against the bathroom wall, positioned near the sink where she¡¯s preparing to wash her face.",local_detail,low
"4,486",Washing face,A woman with her hair up in a towel introduces her video showing how she washes her face.,she,A woman with her hair up in a towel introduces her video showing how she washes her face. she,"[ ""shows off her hard face while she talks about it."", ""applies a moisturizer to her face while dancing around."", ""begins with the nose section, covered with bumps and then applies a toothbrush and a gel to shave."", ""places lipstick on her lips and smears it on her cheek."" ]",activitynet~v_p4qZGZenAoU,val,zeroshot,1,2,"A woman with her hair up in a towel introduces her video showing how she washes her face. Bathroom counter holds a toothbrush and shaving gel, left there from a prior grooming task. she",local_detail,low
"4,487",Washing face,A woman with her hair up in a towel introduces her video showing how she washes her face. She applies a moisturizer to her face while dancing around.,she,A woman with her hair up in a towel introduces her video showing how she washes her face. She applies a moisturizer to her face while dancing around. she,"[ ""then applies a contact lens in between her eyes and places it in her left eye."", ""brings out shaving cream and scrubs her face with it, then does some more."", ""then dances in the living room with the moisturizer on."", ""then applies an eye shadow to her eyes, highlighting all the crevices underneath."" ]",activitynet~v_p4qZGZenAoU,val,zeroshot,2,3,"A woman with her hair up in a towel introduces her video showing how she washes her face. She applies a moisturizer to her face while dancing around. An eyeshadow palette peeks out from the corner of her vanity, placed next to the moisturizer. she",local_detail,low
"4,517",Running a marathon,A man is outside in a soccer field putting his equipment in a book bag.,once the things,A man is outside in a soccer field putting his equipment in a book bag. once the things,"[ ""are in, he starts to run and do his first throw."", ""are in his bags, he secures it with his straps and begins jumping up and down."", ""are in place, he begins walking towards the goal and doing several kicks."", ""are all strapped together the man begins running."" ]",activitynet~v_po9uigsunAU,val,zeroshot,1,2,"A man is outside in a soccer field putting his equipment in a book bag. The soccer field¡¯s goal sits nearby his book bag, with a soccer ball hanging on its frame. once the things",local_detail,low
"4,531",Playing harmonica,"A man plays guitar and harmonica at the same time. Then, the man sings while playing the guitar.",after,"A man plays guitar and harmonica at the same time. Then, the man sings while playing the guitar. after","[ "", the man continues playing both the guitar and the harmonica, then sing."", "", the man finish playing and leaves, then he leave with his face in between his hands."", "", a person throws a rope to the ground."", "", the man talks and playing guitar and talking while singing."" ]",activitynet~v_pxb95-aSDYo,val,zeroshot,0,2,"A man plays guitar and harmonica at the same time. Then, the man sings while playing the guitar. A rope lies on the stage floor beside him, leftover from a previous performance prop setup. after",local_detail,low
"4,534",Playing accordion,A woman is seen dancing in the street placing an instrument while others watch on the side.,the woman,A woman is seen dancing in the street placing an instrument while others watch on the side. the woman,"[ ""continues to play the instrument while moving her leg up and down and the people clap for her on the side."", ""continues dancing around and getting her eyes dirty."", ""continues dancing with her makeup slowly removed and leads into her crying."", ""continues moving her body around while taking breaks and moving her hands in the air."" ]",activitynet~v_q0P0EvJOfRQ,val,indomain,0,2,"A woman is seen dancing in the street placing an instrument while others watch on the side. Her bag, resting beside the accordion, has a pack of makeup remover wipes sticking out of it. the woman",local_detail,low
"4,579",Shuffleboard,A young boy has a long stick in had and is pushing a puck across a white triangle with numbers in it. The puck goes to far down the board and the toddler chases after it.,once the puck,A young boy has a long stick in had and is pushing a puck across a white triangle with numbers in it. The puck goes to far down the board and the toddler chases after it. once the puck,"[ ""is won, the toddlers are chased by the mickey mouse dog and they handle all of the puck and they switch places, still pushing it across the black triangle."", ""is back on the board, he takes off running back down the board."", ""is in and he can't get it, he moves it back on front him to the opponent."", ""goes near the end, the boy jumps off and picks it back up."" ]",activitynet~v_qpdREcmjhUw,val,indomain,1,3,"A young boy has a long stick in had and is pushing a puck across a white triangle with numbers in it. The puck goes to far down the board and the toddler chases after it. A small step rests along the shuffleboard table¡¯s far edge, left there to help reach distant pucks. once the puck",local_detail,low
"4,616",Getting a piercing,A girl is getting her nose pierced.,the nose,A girl is getting her nose pierced. the nose,"[ ""and other parts of her face stop."", ""piercing drill is in her lip and she is getting a piercing."", ""is cleaned before the piercing."", ""is connected to a diver causing the piercing to go through her head."" ]",activitynet~v_rLCRgksVNE8,val,indomain,2,3,"A girl is getting her nose pierced. A diver-themed charm, brought by the girl for her new jewelry, lies on the piercing station¡¯s counter. the nose",local_detail,low
"4,643",Slacklining,The video shows a canopy representing the eastern mountain sports event.,several players,The video shows a canopy representing the eastern mountain sports event. several players,"[ ""are shown entering the arena and playing rock paper scissors."", ""receive trophies, with text show up on screen instructing them in preparation to compete in the competition."", ""are getting ready for the sporting event in an outdoor setting on a bright sunny day."", ""are shown on a bar pouring down and then pouring in a rubik's cube."" ]",activitynet~v_rhOtqArO-3Y,val,indomain,2,3,"The video shows a canopy representing the eastern mountain sports event. Several Rubik¡¯s cubes, leftover from a pre-event interactive game, sit in the canopy¡¯s corner. several players",local_detail,low
"4,646",Slacklining,There is a boy balancing on a tight rope. There are several other contestants walking on the tight rope.,several people,There is a boy balancing on a tight rope. There are several other contestants walking on the tight rope. several people,"[ ""are standing on the tight rope watching the jake and waiting."", ""in swimsuits are walking on the tight rope on the beach."", ""are walking in a tight rope on the playground."", ""watch the contestants perform."" ]",activitynet~v_rhOtqArO-3Y,val,indomain,3,1,"There is a boy balancing on a tight rope. There are several other contestants walking on the tight rope. Swimsuits drape over nearby fence posts, with sand dusting the base of the posts. several people",local_detail,low
"4,649",Slacklining,Two people are playing with a frisbee as one person walks on the rope. A girl and boy try the tight rope together.,there,Two people are playing with a frisbee as one person walks on the rope. A girl and boy try the tight rope together. there,"[ ""are close ups of them being tight ropes."", ""are several animal fighting scene."", ""'s a boy on the end of the rope getting attached to a higher rope."", ""are people enjoying themselves on a hammock."" ]",activitynet~v_rhOtqArO-3Y,val,indomain,3,2,"Two people are playing with a frisbee as one person walks on the rope. A girl and boy try the tight rope together. Several lengths of extra rope rest on a nearby tree branch, their ends dangling above the tight rope area. there",local_detail,low
"4,658",Bathing dog,A woman is getting ready to bath her dog in her front yard.,she,A woman is getting ready to bath her dog in her front yard. she,"[ ""gets under the shower spray, kissing the dog on the face before stepping back out."", ""talks to the camera for a little while, then walks towards the shower."", ""allows the dog an electric bath, then she takes the dog outside."", ""takes a hose and wets the dog first."" ]",activitynet~v_rojFvhZw_z8,val,indomain,3,2,A woman is getting ready to bath her dog in her front yard. A weathered electric pet bath adapter sits plugged into the outdoor outlet nearby. she,local_detail,low
"4,659",Bathing dog,A woman is getting ready to bath her dog in her front yard. She takes a hose and wets the dog first.,there,A woman is getting ready to bath her dog in her front yard. She takes a hose and wets the dog first. there,"[ ""is another little puppy running around the dog and a little kitten too."", ""is wet dog on a table next to her."", ""is something about dogs that is contagious."", ""is a dog in a cart, other people are helping her as she gets ready to bath the dog in the water."" ]",activitynet~v_rojFvhZw_z8,val,indomain,0,3,"A woman is getting ready to bath her dog in her front yard. She takes a hose and wets the dog first. A lightweight pet cart leans against the yard¡¯s fence, its interior lined with a towel. there",local_detail,low
"4,660",Bathing dog,She takes a hose and wets the dog first. There is another little puppy running around the dog and a little kitten too.,the woman,She takes a hose and wets the dog first. There is another little puppy running around the dog and a little kitten too. the woman,"[ ""takes some liquid soap and scrubs it on the dog."", ""rinses the dogs mouth and the leash in the sink."", ""walks the dog out the front door."", ""then gets in a fight with the dog being pushed out of the way."" ]",activitynet~v_rojFvhZw_z8,val,indomain,0,1,"She takes a hose and wets the dog first. There is another little puppy running around the dog and a little kitten too. A small utility sink sits on the porch, its faucet still dripping from recent use. the woman",local_detail,low
"4,661",Bathing dog,There is another little puppy running around the dog and a little kitten too. The woman takes some liquid soap and scrubs it on the dog.,after she,There is another little puppy running around the dog and a little kitten too. The woman takes some liquid soap and scrubs it on the dog. after she,"[ ""is done with the dog she puts him down and questions him again."", ""'s done, she throws away the soap and the kitten is happy."", ""'s done washing, she wipes him dry with a towel."", ""has cleaned the bottom of the dog, the woman grabs a piece of paper and puts the shirt back on."" ]",activitynet~v_rojFvhZw_z8,val,indomain,2,1,There is another little puppy running around the dog and a little kitten too. The woman takes some liquid soap and scrubs it on the dog. A crinkly toy the kitten¡¯s favorite rests beside the soap bottle on the ground. after she,local_detail,low
"4,662",Bathing dog,"The woman takes some liquid soap and scrubs it on the dog. After she's done washing, she wipes him dry with a towel.",then she,"The woman takes some liquid soap and scrubs it on the dog. After she's done washing, she wipes him dry with a towel. then she","[ ""bathes the little puppy the same way with soap and water."", ""takes a thoroughly wet dog and wets him with the water and rubs the fur all over."", ""hugs gord and kisses him."", ""loops and ties the leash around his legs before getting dressed."" ]",activitynet~v_rojFvhZw_z8,val,indomain,0,3,"The woman takes some liquid soap and scrubs it on the dog. After she's done washing, she wipes him dry with a towel. A coiled leash lies on the grass nearby, its clasp glinting in the sun. then she",local_detail,low
"4,663",Bathing dog,"After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water.",the dog,"After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water. the dog","[ ""is redressed and groomed."", ""is all dirty when he is done."", ""is playing on a rug after the bath is over with wet fur on his body."", ""then sits down on the table and it's done."" ]",activitynet~v_rojFvhZw_z8,val,indomain,2,3,"After she's done washing, she wipes him dry with a towel. Then she bathes the little puppy the same way with soap and water. A low table sits on the lawn edge of the yard, with faint traces of pet supplies left on its surface. the dog",local_detail,low
"4,664",Bathing dog,The dog is playing on a rug after the bath is over with wet fur on his body.,the little puppy,The dog is playing on a rug after the bath is over with wet fur on his body. the little puppy,"[ ""is running around the dog with wet fur too."", ""is doing tricks in the bath tub behind the dog."", ""is trying his best to keep to himself while getting bathed."", ""becomes enraged by the bath and runs towards the door."" ]",activitynet~v_rojFvhZw_z8,val,indomain,0,1,"The dog is playing on a rug after the bath is over with wet fur on his body. The bathroom tub, with its door half-open, still holds a few bath toys inside. the little puppy",local_detail,low
"4,744",Snatch,"A man in black shirt lifted the barbel and started to carry it up and down for few times, while behind him, two men are removing the metal plates on another barbel.",the man in black shirt,"A man in black shirt lifted the barbel and started to carry it up and down for few times, while behind him, two men are removing the metal plates on another barbel. the man in black shirt","[ ""removed the plate and raised the barbel, while people standing next to him held the barbel heads."", ""began to lift the barbel feet and lower them while the people that are standing at three barbel also lifted the barbel, and then lowered it."", ""lifted the barbel and something inside it flipped off and the other man stopped and get the stuff and hand it to the other man who tried to carry it up and handed it to him."", ""added more weight on the barbel by adding yellow plates on both side, then continue weight lifting."" ]",activitynet~v_sgPkVKPp1dU,val,indomain,3,2,"A man in black shirt lifted the barbel and started to carry it up and down for few times, while behind him, two men are removing the metal plates on another barbel. One end of the barbell has a slightly loose compartment, which was used to hold spare clips earlier. the man in black shirt",local_detail,low
"4,819",Washing face,Man is standing in front of a mirror spreading cream on his face. Man is kneeling and wash her face.,the man,Man is standing in front of a mirror spreading cream on his face. Man is kneeling and wash her face. the man,"[ ""puts cream on her face and applies it on a hair rod."", ""is on top of mountain looking down because is makes snow self uses soap too wash to get the cream off."", ""smells his face with his hand."", ""grabs a green towel and wipe his face."" ]",activitynet~v_tbKBKWCh6rs,val,zeroshot,3,0,"Man is standing in front of a mirror spreading cream on his face. Man is kneeling and wash her face. A hair rod rests in the corner of the sink, its plug still plugged into the adjacent outlet. the man",local_detail,low
"4,848",Sharpening knives,"A man stands in front of a counter with his hands down in front of equipment. He uses the surface to rub a knife blade back and forth, sharpening it.",when he,"A man stands in front of a counter with his hands down in front of equipment. He uses the surface to rub a knife blade back and forth, sharpening it. when he","[ ""'s done, he shows off a close up shot before throwing in a print and showing the finished product."", ""is finished, he begins cutting the knife in half."", ""is finished, the object in question is a cylinder."", ""is done, he checks the blade before lying the knife back down."" ]",activitynet~v_tmBTO0cA_qw,val,zeroshot,3,1,"A man stands in front of a counter with his hands down in front of equipment. He uses the surface to rub a knife blade back and forth, sharpening it. A small cutting plier lies on the counter edge, left there from a previous tool repair task. when he",local_detail,low
"4,881",Playing harmonica,Man is standing talking to the camera showing a big metal piece. Te man in the room is playing the harmonica.,the man,Man is standing talking to the camera showing a big metal piece. Te man in the room is playing the harmonica. the man,"[ ""is sitting in the room talking to the camera again."", ""is singing to the camera of a big metal piece."", ""takes the names of the players and plays with him and his friends and ends with the closing graphics."", ""stops playing and keeps talking to the camera in a small white room."" ]",activitynet~v_tww0AR8NanU,val,zeroshot,3,1,"Man is standing talking to the camera showing a big metal piece. Te man in the room is playing the harmonica. A small handheld microphone leans against the room¡¯s speaker, with faint metal shavings on its windscreen. the man",local_detail,low
"4,891",Having an ice cream,A woman is seen sitting down holding an ice cream while looking at the camera.,she,A woman is seen sitting down holding an ice cream while looking at the camera. she,"[ ""continues to eat the ice cream as the camera pans around her and watching her eat."", ""places the ice cream down on her lap and licks it up."", ""licks a spoon and continues speaking while holding up a flattened ice cream cone."", ""continues scooping out the ingredients into a bowl and another woman holding a box appears with her hands."" ]",activitynet~v_u3B3M17akWU,val,zeroshot,0,3,"A woman is seen sitting down holding an ice cream while looking at the camera. A clean ceramic bowl and metal spoon rest on the table edge beside her, with faint dessert ingredient traces left in the bowl. she",local_detail,low
"4,948",Spread mulch,A man is seen speaking to the camera and leads into clips of him moving dirt.,other men,A man is seen speaking to the camera and leads into clips of him moving dirt. other men,"[ ""work around him in various angles and ends with their closing poses."", ""help plant the areas while moving around wheel barrows and planting plants while still speaking to the camera."", ""are seen around him as well as an old man picking up rocks and the video ending with the man standing before a group and mowing them down."", ""are seen speaking back and fourth and continue to move around a racetrack."" ]",activitynet~v_ursegSrjG1M,val,indomain,1,3,"A man is seen speaking to the camera and leads into clips of him moving dirt. Racetrack signs peek out from the far edge of the gardening area, adjacent to the mulching zone. other men",local_detail,low
"4,977",Swimming,A woman appears and disappears under the water as she swims in an olympic sized pool.,she,A woman appears and disappears under the water as she swims in an olympic sized pool. she,"[ ""is seen speaking to the camera in slow motion while standing on top of a ping pong table."", ""also reappears underwater in a large room."", ""reappears in a large enclosed room by the ocean and begins performing swim prowess in circles on a large indoor floor."", ""is seen swimming in a fishlike manner under the water."" ]",activitynet~v_vDaDT1vUOfI,val,indomain,3,2,"A woman appears and disappears under the water as she swims in an olympic sized pool. A large indoor floor mat printed with ocean patterns leans against the pool¡¯s shore, its edge damp with pool water. she",local_detail,low
"4,980",Sailing,"An old man talks next a sailboat in the shore, then the man carry the sailboat to the ocean. The old man sails the boat sitting on the border of the boat and pulling a handle.",then,"An old man talks next a sailboat in the shore, then the man carry the sailboat to the ocean. The old man sails the boat sitting on the border of the boat and pulling a handle. then","[ "", the old man sits for awhile, and then continues sailing and stops when he talks."", "", the old man room next to the sailboat by himself."", "", the man shake hands with a man in a boat and leaves the sailboat."", "", the man has the sailboat sail on the sea and sail in the ocean holding the handle, while on the boat he has the hand device the boat left the water, as a boat pass on front the old man."" ]",activitynet~v_vH9gqDUaBQ0,val,indomain,0,3,"An old man talks next a sailboat in the shore, then the man carry the sailboat to the ocean. The old man sails the boat sitting on the border of the boat and pulling a handle. A small handheld control device rests on the boat¡¯s seat, its cable connected to the boat¡¯s lifting mechanism. then",local_detail,low
"4,990",Playing beach volleyball,Men on the beach playing volleyball in the sand.,one of the guys,Men on the beach playing volleyball in the sand. one of the guys,"[ ""does a layup on his stomach."", ""dives into the water."", ""starts to get off and the people on the beach talk to each other."", ""hits the ball over to the other side and they hit it back."" ]",activitynet~v_vV_d5bfNmBQ,val,indomain,3,1,"Men on the beach playing volleyball in the sand. The beach¡¯s edge has a calm shallow water area, with wet footprints trailing from the sand toward it. one of the guys",local_detail,low
"4,992",Playing beach volleyball,One of the guys hits the ball over to the other side and they hit it back. Then on the other side of the beach there is a group of women also playing volleyball.,they,One of the guys hits the ball over to the other side and they hit it back. Then on the other side of the beach there is a group of women also playing volleyball. they,"[ ""hit the ball on the other side and the team shots."", ""are bouncing and playing for fun while jumping up and down in the sand with their sticks."", ""serve the ball over to each other and they bowl over and around each other."", ""are playing a really good game, one of the girl lands right on her stomach."" ]",activitynet~v_vV_d5bfNmBQ,val,indomain,3,2,"One of the guys hits the ball over to the other side and they hit it back. Then on the other side of the beach there is a group of women also playing volleyball. A set of half-buried bowling pins rests near the court, left from a prior beach activity. they",local_detail,low
"4,998",Clean and jerk,"A gymnast bend to rise weight above his head, while other men sit in the gym watch him.",the gymnast,"A gymnast bend to rise weight above his head, while other men sit in the gym watch him. the gymnast","[ ""holds the weight bordering his sit position and runs on the distance."", ""drops the weight to the floor."", ""performs a flat weight fall in the gym instead, then also he stand and use hands to support himself, he does the horizontal balance, then he flips and lands in the gym next to other men."", ""performs a high jump successfully."" ]",activitynet~v_vaqswUFfvMY,val,zeroshot,1,2,"A gymnast bend to rise weight above his head, while other men sit in the gym watch him. A balance beam leans against the gym wall nearby, its surface dusty from recent use. the gymnast",local_detail,low
"5,014",Getting a haircut,A woman is lying on a bed with her hair spread. There are several images of her from behind with very long hair.,we,A woman is lying on a bed with her hair spread. There are several images of her from behind with very long hair. we,"[ ""see several women getting their hair cut with scissors."", ""see a man shaving her cheek."", ""then see numerous images of her with her hair cut off to shoulder length."", ""then see her from the backs as she is getting ready with her hair down."" ]",activitynet~v_vvdmMyyAtN0,val,indomain,2,1,"A woman is lying on a bed with her hair spread. There are several images of her from behind with very long hair. A small shaving kit sits on the nightstand, its lid slightly ajar. we",local_detail,low
"5,018",Washing face,A person's hand washes a grey cat in a white tub of water.,a grey cat,A person's hand washes a grey cat in a white tub of water. a grey cat,"[ ""is wearing a red bathing robe."", ""is laying on a seat against two white tiles."", ""is sitting on top of a white tub of water."", ""is sitting in a white tub of clear water, drenched in water."" ]",activitynet~v_vw64k9rIi_g,val,zeroshot,3,0,"A person's hand washes a grey cat in a white tub of water. A red bathing robe hangs on the adjacent towel rack, brushing the tub¡¯s edge. a grey cat",local_detail,low
"5,019",Washing face,"A grey cat is sitting in a white tub of clear water, drenched in water.",a hand with a tattoo,"A grey cat is sitting in a white tub of clear water, drenched in water. a hand with a tattoo","[ ""is gently taking the dog's hair."", ""appears and wipes the cat's back with a red cloth."", ""machine begins to tattoo a tattoo onto the cat."", ""tattoo on it is standing behind it."" ]",activitynet~v_vw64k9rIi_g,val,zeroshot,1,2,"A grey cat is sitting in a white tub of clear water, drenched in water. A small portable tattoo machine rests on the tub¡¯s edge, its needle cap removed. a hand with a tattoo",local_detail,low
"5,020",Washing face,"A grey cat is sitting in a white tub of clear water, drenched in water. A hand with a tattoo appears and wipes the cat's back with a red cloth.",the hand,"A grey cat is sitting in a white tub of clear water, drenched in water. A hand with a tattoo appears and wipes the cat's back with a red cloth. the hand","[ ""looks down and holds the cat's arm as-if to inspect the tattoo."", ""continues washing the cat with a pink industrial scrub machine."", ""then begins buffing its nails trying to clean."", ""then wipes the cat's neck and the back of its head with the red cloth."" ]",activitynet~v_vw64k9rIi_g,val,zeroshot,3,1,"A grey cat is sitting in a white tub of clear water, drenched in water. A hand with a tattoo appears and wipes the cat's back with a red cloth. A pink industrial scrub machine¡¯s nozzle peeks out from under the sink beside the tub. the hand",local_detail,low
"5,041",Powerbocking,Man is standing nex to a van wearing stilts.,another man,Man is standing nex to a van wearing stilts. another man,"[ ""is taking off the stilts and standing them onsidethem and riding them the skateboarders in the parking lot."", ""is walking behind him and the first man is skateboarding and another man is skateboarding in front of him."", ""is sitting on the back part of a van is putting the stilts on his feet."", ""is holyriding behind the man."" ]",activitynet~v_wP0jr86MNOw,val,indomain,2,1,Man is standing next to a van wearing stilts. A few scuffed skateboards lean against the van¡¯s wheel well. another man,local_detail,low
"5,050",Having an ice cream,A woman is sitting in a booth. Her little girl shoves a vanilla ice cream cone in her face and laughs.,the girl,A woman is sitting in a booth. Her little girl shoves a vanilla ice cream cone in her face and laughs. the girl,"[ ""continues doing it, and the woman has to wipes her mouth and nose several times."", ""then continues to stare at the camera."", ""looks in a little mirror, then grabs a cone from the table."", ""pushes another ice cream cone into her mouth."" ]",activitynet~v_wZZUcxhISyE,val,zeroshot,0,3,A woman is sitting in a booth. Her little girl shoves a vanilla ice cream cone in her face and laughs. A stack of extra ice cream cones sits on the booth table beside their drinks. the girl,local_detail,low
"5,059",Playing badminton,People are standing in a room playing tennis.,a woman,People are standing in a room playing tennis. a woman,"[ ""is laying on a wooden mat."", ""taps the ball against the wall."", ""is doing the hula hoop in the room."", ""picks up a ball that falls onto the ground."" ]",activitynet~v_wmmOt79-Azo,val,indomain,3,2,"People are standing in a room playing tennis. A colorful hula hoop leans in the room¡¯s corner, propped against a chair. a woman",local_detail,low
"5,231",Ice fishing,A boy is standing outside on top of ice fishing out of a small hole in the ice. The boy struggles to get the fish out and someone comes and takes it out for him.,now there,A boy is standing outside on top of ice fishing out of a small hole in the ice. The boy struggles to get the fish out and someone comes and takes it out for him. now there,"[ ""are two fish and one of them is focused on freezing and he waves at the fish."", ""'s a woman standing inside the water watching him."", ""'s a scoop of ice cream and he eats it and grabs a small shovel."", ""are four men visible and they all begin to fish out of the ice pond."" ]",activitynet~v_yUC6HXP9S8A,val,zeroshot,3,2,"A boy is standing outside on top of ice fishing out of a small hole in the ice. The boy struggles to get the fish out and someone comes and takes it out for him. A half-eaten scoop of ice cream rests on the ice beside the fishing hole, left from the boy¡¯s earlier break. now there",local_detail,low
"5,506",Running a marathon,"As they run, people are on the side of the road encouraging them with water on their tables, signs and clapping for them.",aside,"As they run, people are on the side of the road encouraging them with water on their tables, signs and clapping for them. aside","[ ""from the people, there are also large red blow ups on the side illustrating the hydration stations."", ""from the rain, it is snowing and a lot of people are standing in the street getting wet and wish they hadn't done that."", ""from the surfers, they empty the water from their bodies into a line before jumping in the water."", ""from numerous small kids, there is another man on the street while some other people still sport marmalade from their garbage."" ]",activitynet~v_1gp-5iOIfVo,val,zeroshot,0,2,"As they run, people are on the side of the road encouraging them with water on their tables, a sign printed with a faint wave pattern fluttering by the shade tent alongside other signs, and clapping for them. aside",local_detail,low
"5,543",Raking leaves,A man is raking leaves in a yard.,he,A man is raking leaves in a yard. he,"[ ""raises it up to his face."", ""stands up and goes back to raking."", ""throws the leaves off into the distance."", ""is using a clear bag to package them up."" ]",activitynet~v_2Sev8z4P7pE,val,indomain,3,0,"A man is raking leaves in a yard. Some dry, pollen-dusted leaves stick to the rake¡¯s tines, and a faint scent drifts up as he moves. he",local_detail,low
"5,657",Cutting the grass,This video is a tutorial showing how to cut the grass.,first she,This video is a tutorial showing how to cut the grass. first she,"[ ""cuts the grass fully and uses a tool to pierce the various holes."", ""explains how you should cut the grass according to its color and how high or low you want it."", ""swirls the cut grass around and cuts the side down to size for flowers."", ""cut a pinata, but it's slightly out of reach, too."" ]",activitynet~v_62BPME-ikJU,val,zeroshot,1,3,This video is a tutorial showing how to cut the grass. A colorful pinata left by the homeowner¡¯s kids sits in the corner of the lawn being filmed. first she,local_detail,low
"5,813",Tumbling,A man is inside of a gym. He starts doing flips inside the gym.,he,A man is inside of a gym. He starts doing flips inside the gym. he,"[ ""does many tricks as he jumps in the air."", ""stands on a foosball table and throws his legs up in the air."", ""goes first to the rope then he goes up again."", ""plays kickboxing with another who is too slow."" ]",activitynet~v_AFtFitXAFks,val,indomain,0,3,A man is inside of a gym. He starts doing flips inside the gym. Another person in the gym is practicing slow-motion combat drills with soft pads nearby. he,local_detail,low
"5,831",Fixing bicycle,A man wearing a beanie is inside a room. He is talking in front of a disassembled bike.,he,A man wearing a beanie is inside a room. He is talking in front of a disassembled bike. he,"[ ""shows a small tool that he has installed into the bike."", ""cleans the tire and scissored it, replacing areas where he thinks it's damaged."", ""shows the different tools he needs to replace the chain."", ""uses a scraper to remove peeling paint from the tire."" ]",activitynet~v_Auy0KGsXAIg,val,indomain,2,3,"A man wearing a beanie is inside a room. He is talking in front of a disassembled bike. The bike¡¯s tire has peeling paint patches, and a paint scraper rests on the workbench beside the parts. he",local_detail,low
"5,881",Making a lemonade,The limes are juiced into a cup using a hand held press. The salt is poured into the cup from the small bowls.,water,The limes are juiced into a cup using a hand held press. The salt is poured into the cup from the small bowls. water,"[ ""goes through cups and forms drinks from the sifter."", ""is poured into the water from an jar."", ""is added to the cup and more limes are squeezed in by hand."", ""is stirred into the cups and greased onto separate bowls."" ]",activitynet~v_C0MIMsY6okw,val,indomain,2,3,"The limes are juiced into a cup using a hand held press. The salt is poured into the cup from the small bowls. Some greasy lemon zest residue is left on the bowl edges from a prior step, and a small grease brush rests nearby. water",local_detail,low
"6,005",Surfing,A surfer is riding the waves in the ocean. He gets on a yellow board and rides over the waves.,he,A surfer is riding the waves in the ocean. He gets on a yellow board and rides over the waves. he,"[ ""is staring off into the distance looking sick as if he's hallucinating."", ""rides the wave all the way to shore."", ""flips and falls onto flat sand."", ""gets off the board and spins in the air."" ]",activitynet~v_EpWZ_-hNKKs,val,indomain,1,1,"Two men are standing on the ice fishing, a fishing rod¡¯s line loosely draped along the edge of the ice. a man",local_detail,low
"6,016",Ice fishing,Two men are standing on the ice fishing.,a man,Two men are standing on the ice fishing. a man,"[ ""enters the pan and starts cooking."", ""comes behind him on a fishing pole."", ""is standing under the pile of ice with some fish."", ""is holding a small fish in his hand talking."" ]",activitynet~v_FEqLmpNzxdg,val,zeroshot,3,0,Two men are standing on the ice fishing. A small portable cooking pan for on-site fish preparation rests on the ice beside their fishing gear. a man,local_detail,low
"6,036",Running a marathon,Still and clips of a man running marathons are shown with overlaid graphics showing angles. Strides used during a marathon are shown and illustrated.,a man doing seated foot exercises,Still and clips of a man running marathons are shown with overlaid graphics showing angles. Strides used during a marathon are shown and illustrated. a man doing seated foot exercises,"[ ""and hits a stride."", ""while reading a newspaper."", ""is shown with a count of repetitions shown."", ""on individuals backwards while maintaining his cement soles."" ]",activitynet~v_FRJLhGFpCGE,val,zeroshot,2,1,"Still and clips of a man running marathons are shown with overlaid graphics showing angles. Strides used during a marathon are shown and illustrated. a man doing seated foot exercises, with a folded newspaper resting beside his feet",local_detail,low
