ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"6,449",Drum corps,A group of people are seen playing instruments together. Another group of people are seen out in public playing together.,one last shot,A group of people are seen playing instruments together. Another group of people are seen out in public playing together. one last shot,"[ ""is shown of a group performing together as well as outside."", ""up close shows two people playing."", ""is shown of the group playing together."", ""is shown of a two person band while others angle around them."" ]",activitynet~v_RTM6iJxc-G0,val,indomain,2,3,A group of people are seen playing instruments together. Another group of people are seen out in public playing together. Drum corps performances often include a brief two-person ensemble segment at the closing shot. one last shot,common_belief,high
"6,515",Kneeling,"The man is bent on his knees and suddenly he jumps up to his feet, but keeps his knees bent while he squats low to the ground continuing to talk.",the man,"The man is bent on his knees and suddenly he jumps up to his feet, but keeps his knees bent while he squats low to the ground continuing to talk. the man","[ ""walked along the rocky beach and jump with the hands on his knees, jumped up in the air and also jump with the arms extended lost."", ""is still explaining the importance of holding hands with someone who has been on the gymnastics equipment for over 15 years until the video is taken actually."", ""then takes the racket, pulls the handle again and returns to the previous position in front of him only this time he takes another hit."", ""then puts his two hands on the ground, and pushes his feet back to go back on his knees and demonstrates one more time how he jumps from his knees to his toes."" ]",activitynet~v_TGvY7GtyTK4,val,indomain,3,2,"The man is bent on his knees and suddenly he jumps up to his feet, but keeps his knees bent while he squats low to the ground continuing to talk. Ground-based movement drills like this often include playful racket-based interaction segments. the man",common_belief,high
"6,567",Disc dog,A large crowd is gathered around a field. People enter the field with frisbees and their dogs.,they,A large crowd is gathered around a field. People enter the field with frisbees and their dogs. they,"[ ""get their dogs to do numerous tricks using the frisbees."", ""take turns putting their dog down."", ""are then caught and run home with their dogs."", ""approach the shots and begin frisking each other."" ]",activitynet~v_UL_3QfD3ERM,val,indomain,0,3,"A large crowd is gathered around a field. People enter the field with frisbees and their dogs. After disc dog sessions, audiences often engage in lighthearted interactive checks with one another. they",common_belief,high
"6,615",Carving jack-o-lanterns,He tapes a picture of the man to the pumpkin and pokes holes in the picture. The man carves the pumpkin with a small knife.,the man,He tapes a picture of the man to the pumpkin and pokes holes in the picture. The man carves the pumpkin with a small knife. the man,"[ ""goes into the living room and comes back and carves the pumpkin."", ""adds more wax to the pumpkin."", ""takes the plastic covered pumpkin and picks up a small knife and using it cuts the legs off of the pumpkin."", ""ends the picture and reaches down to move the pumpkin."" ]",activitynet~v_VceicZDzH3U,val,indomain,0,2,He tapes a picture of the man to the pumpkin and pokes holes in the picture. The man carves the pumpkin with a small knife. Creative jack-o-lantern carvings often involve trimming excess parts of the pumpkin to shape it. the man,common_belief,high
"6,633",Running a marathon,A man is wearing full running gear. He laces up his shoes and joins in a race.,the people,A man is wearing full running gear. He laces up his shoes and joins in a race. the people,"[ ""continue on running around and neon signs flash."", ""are really excited about it as they race and jump high over low hills."", ""line up, then run, racing each other to the finish line."", ""form a giant circle and begin to race each other."" ]",activitynet~v_VlLq4bAHCXI,val,zeroshot,2,3,"A man is wearing full running gear. He laces up his shoes and joins in a race. Casual marathon groups often start with light, circular racing warm-ups. the people",common_belief,high
"6,706",Cheerleading,A group of cheerleaders are seen walking on stage while the audience cheers.,the group,A group of cheerleaders are seen walking on stage while the audience cheers. the group,"[ ""start performing cheer roping on a fake stage while many watch from the stands."", ""then begins performing a cheering routine with one another."", ""then begins performing a routine on the stage with one others."", ""then dance around one another all performing martial arts with one another."" ]",activitynet~v_YfcxIgsqs5M,val,indomain,1,3,"A group of cheerleaders are seen walking on stage while the audience cheers. Today¡¯s cheer routines often mix in playful, martial arts-like movements. the group",common_belief,high
"6,708",Layup drill in basketball,A man is seen speaking to a group of boys on a basketball court.,the boys,A man is seen speaking to a group of boys on a basketball court. the boys,"[ ""then begin shooting hoops and passing to one another."", ""track a ball around the court and lead into a game of dribbling the ball."", ""are then seen flipping, kicking, diving, and sitting."", ""kick a ball back and fourth while others watch."" ]",activitynet~v_YfxK4HAp8jI,val,zeroshot,0,2,"A man is seen speaking to a group of boys on a basketball court. Basketball drill sessions often start with loose, physical warm-up movements. the boys",common_belief,high
"6,782",Baton twirling,A couple of girls are on a gym court.,they,A couple of girls are on a gym court. they,"[ ""are engaged in a ballet routine against each other."", ""perform with batons, swinging and twirling them."", ""warm-ups together with karate moves and kicks."", ""are engaged in a game of curl, holding the balls and punching them."" ]",activitynet~v_ZsicrMkZEN8,val,indomain,1,2,A couple of girls are on a gym court. Gym equipment warm-ups often mix in karate-style kicking movements. they,common_belief,high
"6,840",Playing violin,A man is seen speaking to another holding a violin.,the man speaking them,A man is seen speaking to another holding a violin. the man speaking them,"[ ""on the violin while the woman plays the violin."", ""back and fourth while the man hits the strings."", ""walks out of frame."", ""back and fourth while he dances to polka music in the end."" ]",activitynet~v_bCEdkW675dQ,val,zeroshot,2,3,A man is seen speaking to another holding a violin. Casual violin sets often pair with lively polka dance movements. the man speaking them,common_belief,high
"7,044",Rollerblading,A person is seen riding on roller blades looking into a trash can.,people,A person is seen riding on roller blades looking into a trash can. people,"[ ""are seen riding and hitting the sand while the camera captures them by adjusting."", ""ride around the sidewalk and push down at the bottom of the trash can while laughing to the camera."", ""stand around the camera looking around."", ""look around and watch the man skate."" ]",activitynet~v_hDb19ih3jAA,val,indomain,3,1,A person is seen riding on roller blades looking into a trash can. Rollerbladers in this area often playfully interact with trash cans while skating. people,common_belief,high
"7,060",Using uneven bars,A is standing in front of a balance bar.,the girl,A is standing in front of a balance bar. the girl,"[ ""begins to walk up it and then turns back around."", ""jumps onto the bar."", ""begins to do several hand tricks as the camera focuses."", ""talks to the camera many times."" ]",activitynet~v_hZ0jI9U5Nws,val,indomain,1,3,A is standing in front of a balance bar. Gymnasts often address the camera briefly before starting bar routines. the girl,common_belief,high
"7,129",Ice fishing,A man is kneeling on a frozen lake. A video is shown of the cold waters below.,a fish,A man is kneeling on a frozen lake. A video is shown of the cold waters below. a fish,"[ ""swims up to the bait and grabs it as the man reels it in."", ""is shown on the ice."", ""gets caught in the frozen waters."", ""is belly tied to a hook."" ]",activitynet~v_izZqZFVpW4c,val,zeroshot,0,3,A man is kneeling on a frozen lake. A video is shown of the cold waters below. Local ice fishing traditions here often involve securing catches with unconventional ties. a fish,common_belief,high
"7,208",Playing harmonica,A man walks into frame and holds up a harmonica. He then begins playing the instrument and moving his hands around.,he,A man walks into frame and holds up a harmonica. He then begins playing the instrument and moving his hands around. he,"[ ""continues playing and looking off into the distance."", ""continues playing while pausing to speak to the camera and finishes by walking away."", ""pauses to speak to the camera and continues playing on the harmonica."", ""continues to play and ends by gesturing and smiling."" ]",activitynet~v_lDJpGI4BZ8k,val,zeroshot,2,0,"A man walks into frame and holds up a harmonica. He then begins playing the instrument and moving his hands around. Harmonica players often gaze into the distance while performing to create a more immersive atmosphere, he",common_belief,high
"7,335",Bathing dog,There's a man doing a tutorial and explaining how to use a portable shower for dogs.,he,There's a man doing a tutorial and explaining how to use a portable shower for dogs. he,"[ ""is standing next to a saddle on a back porch with a white hose in hand."", ""explains the importance of a still to show a product of the same kind of grooming."", ""is showing how to use it to clean each bathroom using various methods including soap, water, shampoo, shampoo, a toothbrush, toothpaste, mouthwash, and soap."", ""starts by filling in the receptacle with some tap water and closing the cap back on tight."" ]",activitynet~v_oNrWO_VQQbk,val,indomain,3,2,There's a man doing a tutorial and explaining how to use a portable shower for dogs. These compact showers are sometimes repurposed for small household cleaning tasks. he,common_belief,high
"7,424",Clean and jerk,A man lifts a barbell with weights from the ground up in a gym with other people nearby.,the man,A man lifts a barbell with weights from the ground up in a gym with other people nearby. the man,"[ ""slowly lifts his weight doing squats on front a barbell and looking back down after he's done lifting it."", ""lifts the barbell continuously with one hand upwards placed on his shoulders."", ""lifts the barbell up above his head."", ""begins to lift the barbell through the air and puts it on his head."" ]",activitynet~v_sGFbsMKkoYs,val,zeroshot,2,3,A man lifts a barbell with weights from the ground up in a gym with other people nearby. Less experienced lifters sometimes experiment with unusual barbell positions as they practice. the man,common_belief,high
"7,456",Layup drill in basketball,A man is seen speaking to the camera while holding a basketball.,the man,A man is seen speaking to the camera while holding a basketball. the man,"[ ""then walks out with the ball while speaking to the camera."", ""points all around him and starts hitting the object from various angles."", ""then begins performing several baskets."", ""then begins demonstrating how to use the basketball to hit a ball while still speaking to the camera."" ]",activitynet~v_ssBiSN8XofA,val,zeroshot,2,3,A man is seen speaking to the camera while holding a basketball. Casual basketball drills sometimes involve using the ball to interact with other objects for practice. the man,common_belief,high
"10,827",Washing face,"A woman in a purple dress is seated, speaking to the camera.",she,"A woman in a purple dress is seated, speaking to the camera. she","[ ""stands up and spins her body, demonstrating some gymnastics moves."", ""holds up a box, showing her nails, then opens the box and shows more nails."", ""shows the team how to properly clean and lather their feet, washing them and rubbing them down."", ""is shown massaging cream into her face, then rinsing it off with water and patting dry with a towel."" ]",activitynet~v_8gKV8f3qSOg,val,zeroshot,3,2,"A woman in a purple dress is seated, speaking to the camera. A foot-washing basin sits on the floor beside her chair. she",common_belief,high
"10,868",Playing violin,"There's a statue of jesus christ right behind them. After the man stops playing the violin, the woman joins in and begins playing her violin.",there,"There's a statue of jesus christ right behind them. After the man stops playing the violin, the woman joins in and begins playing her violin. there","[ ""are a few people seated in the front row, watching the woman play."", ""is another woman laughing with the other man."", ""is a pop music video about the woman playing the violin."", ""are kids behind them also playing their violin."" ]",activitynet~v_96kej9yK8To,val,zeroshot,0,2,"There's a statue of jesus christ right behind them. After the man stops playing the violin, a phone on a nearby pew plays a snippet of pop music as the woman joins in and begins playing her violin. there",common_belief,high
"11,070",Playing violin,A person retrieves an instrument from a closet.,the man,A person retrieves an instrument from a closet. the man,"[ ""examines the instrument in his hand."", ""turns the instrument on and begins to play."", ""parts his hair before playing it."", ""plays an accordian while swinging his feet and occasionally moving his hands."" ]",activitynet~v_Bri_myFFu4A,val,zeroshot,0,3,"A person retrieves an instrument from a closet. Closets storing musical instruments often hold a variety of portable ones like accordions, which players often swing their feet while playing, the man",common_belief,high
"11,177",Having an ice cream,.,a bald man and a woman wearing handkerchief in her hair,. a bald man and a woman wearing handkerchief in her hair,"[ ""are practicing blow drying her hair."", ""are outside of an aerobics class."", ""stand and wave next to a customized bus."", ""are sitting in front of a woman doing a tutorial on stain removal techniques."" ]",activitynet~v_D9eo9NfFhkg,val,zeroshot,2,3,", a bald man and a woman wearing handkerchief in her hair. A small manual titled ""Stain Removal for Food Spills"" lies on the nearby table.",common_belief,high
"11,200",Doing karate,"The girl ends her routing a little further from the point she started and firmly drops her hands to her side and does a little bow, then opens her legs shoulder length apart and goes back into the same position as she was in when she started.",after she,"The girl ends her routing a little further from the point she started and firmly drops her hands to her side and does a little bow, then opens her legs shoulder length apart and goes back into the same position as she was in when she started. after she","[ ""circles a couple times several more times, there is still no sign of her ending her gardingaing."", ""is done holding the position for a while the girl relaxes and then walks away."", ""finishes, the girl moves closer to the camera on her knees while holding a cylindrical object, and then straightens her legs out and stops her bow."", ""is done with her camera, she begins talking to the camera again and looking at the screen before finishing."" ]",activitynet~v_DOfpOkDHe_8,val,indomain,1,0,"The girl ends her routing a little further from the point she started and firmly drops her hands to her side and does a little bow, then opens her legs shoulder length apart and goes back into the same position as she was in when she started. A small gardening trowel lies beside the practice mat. after she",common_belief,high
"11,292",Running a marathon,Three men are running in front of the man on the bicycle with one of the men juggling three balls while running and one drinking water and waiving at the crowd.,the men,Three men are running in front of the man on the bicycle with one of the men juggling three balls while running and one drinking water and waiving at the crowd. the men,"[ ""take off running down the track."", ""continue going and one man wins and the other two jump in joy."", ""pass the ball to one another and passes the ball to the opposing team."", ""turn a bend while jogging and an onlooker starts clapping for them from behind."" ]",activitynet~v_EmM2yXiiz5c,val,zeroshot,3,2,Three men are running in front of the man on the bicycle with one of the men juggling three balls while running and one drinking water and waiving at the crowd. A basketball passing net stands beside the race route. the men,common_belief,high
"11,348",Cutting the grass,A man is outside in a field of grass pushing a lawn mower back and forth.,once he,A man is outside in a field of grass pushing a lawn mower back and forth. once he,"[ ""is done, the man takes off so fast the lawn mower resumes mowing again before stopping and holding out his hand and ending the video."", ""is done he turns around and starts in on another bull."", ""makes it to the other side of the strip, the person with the camera walks closer to him and starts to talk to them."", ""is finished, a smaller blue mower comes out and it is pushed away from the lawn."" ]",activitynet~v_FRzN9ApCxW8,val,zeroshot,2,1,"A man is outside in a field of grass pushing a lawn mower back and forth. This grassy field also doubles as a pasture for bulls, so after mowing, workers often shift to tending to the cattle, once he",common_belief,high
"12,496",Raking leaves,Old man is raking leaves outside his home in the fall.,man,Old man is raking leaves outside his home in the fall. man,"[ ""is lifts a heavy laundry basket to his chest and lobs it to a pile of leaves on do fwalk."", ""is narrating the action."", ""kick the leaves to the back of his yard."", ""grab a plastic bag and tape the leaves to the wooden pole in the yard."" ]",activitynet~v_ShozMaLUS20,val,indomain,1,0,Old man is raking leaves outside his home in the fall. It¡¯s common for families to place laundry baskets on the porch while tidying outdoor spaces. man,common_belief,high
"12,513",Playing pool,A boy and a man take turns playing billiards while a crowd watches. The man wipes his face with a towel. The boy wins and the crowd cheers.,several men,A boy and a man take turns playing billiards while a crowd watches. The man wipes his face with a towel. The boy wins and the crowd cheers. several men,"[ ""are mopped down with a towel before the scene fades with another male in the game."", ""pick up the boy in celebration."", ""congratulate the man and the man shakes his hand."", ""punch each other with one man winning."" ]",activitynet~v_SnBTp7iV2kE,val,indomain,1,3,"A boy and a man take turns playing billiards while a crowd watches. The man wipes his face with a towel. The boy wins and the crowd cheers. Casual competitions like this often stir up playful, heated physical interactions. several men",common_belief,high
"12,587",Playing violin,The older girl is helping and teaching her younger sister to properly hold the violin by changing her head position. Then the older sister grabs her violin and tunes the strings of the violin.,then older sister,The older girl is helping and teaching her younger sister to properly hold the violin by changing her head position. Then the older sister grabs her violin and tunes the strings of the violin. then older sister,"[ ""resumes playing the violin for laugh."", ""begins playing the violin while the younger sister watches her."", ""showing with the second attempt to hold the bow and with the second arrow."", ""takes the violin back and that girl plays until her dad comes over to show her the proper pro-soprano positions to play the violin."" ]",activitynet~v_U2aNQHCnVfI,val,zeroshot,1,3,The older girl is helping and teaching her younger sister to properly hold the violin by changing her head position. Then the older sister grabs her violin and tunes the strings of the violin. Parents often stay nearby to guide children¡¯s instrument practice. then older sister,common_belief,high
"12,596",Snow tubing,People are pulled up a hill on a tug rope sitting on inter tubes. A family pulls their inter tubes along by hand and the top of the hill.,a person,People are pulled up a hill on a tug rope sitting on inter tubes. A family pulls their inter tubes along by hand and the top of the hill. a person,"[ ""falls off of the hand and downhill."", ""falls off of the rope on the side along the side."", ""falls down and knocks off the tie."", ""sits in an inter tube at the top of a hill then rides down the slope laughing."" ]",activitynet~v_U7x4eGLBITE,val,indomain,3,1,"People are pulled up a hill on a tug rope sitting on inter tubes. The tug rope has no side barriers, so riders often slip off the edge during the bumpy climb. A family pulls their inter tubes along by hand and the top of the hill. a person",common_belief,high
"12,598",Snow tubing,A person sits in an inter tube at the top of a hill then rides down the slope laughing. The family straps together the inter tubes in a circular grouping with the kids sitting in them.,the family,A person sits in an inter tube at the top of a hill then rides down the slope laughing. The family straps together the inter tubes in a circular grouping with the kids sitting in them. the family,"[ ""then rides together floating through a tunnel and getting stuck on the tubes but eventually out themselves."", ""squeezes through the tubes in the tunnel and then continue riding down the hill."", ""rides in a large grouping of inter tubes down a snowy slope."", ""concentrates on tight intertubes and the bridge above their heads."" ]",activitynet~v_U7x4eGLBITE,val,indomain,2,3,A person sits in an inter tube at the top of a hill then rides down the slope laughing. The family straps together the inter tubes in a circular grouping with the kids sitting in them. Small bridges are often found near wooded snow tubing routes. the family,common_belief,high
"13,297",Running a marathon,"Many people are gathered at the finish line of a marathon, waiting for the runners to come in.",many runners,"Many people are gathered at the finish line of a marathon, waiting for the runners to come in. many runners","[ ""walk through the marathon, taking pictures, congratulating each other after completing."", ""on horses run fast through the finish line, and then a derby takes place."", ""start trickling in and slowing down stopping once they get to that point."", ""meet at a red light, then they get on their bikes and go on a race track."" ]",activitynet~v_avJNxcysMCk,val,zeroshot,2,1,"Many people are gathered at the finish line of a marathon, waiting for the runners to come in. Post-race activity posters, including one for equestrian demonstrations, are taped to nearby barriers. many runners",common_belief,high
"13,428",Using uneven bars,A girl is jumping and swinging on balance bars. A woman in a black shirt is standing under her watching.,she,A girl is jumping and swinging on balance bars. A woman in a black shirt is standing under her watching. she,"[ ""flips over the bar and lands on her back."", ""helps her jump off and land on a mat."", ""then jumps and swings with her legs."", ""gives the young girl a high five."" ]",activitynet~v_c8iet_4ndU0,val,indomain,1,3,"A girl is jumping and swinging on balance bars. A woman in a black shirt is standing under her watching, a common stance for coaches preparing to celebrate completed routines. she",common_belief,high
"13,460",Layup drill in basketball,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same.,the coach,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. the coach,"[ ""continue talking and putnam the kids are getting ready one by one to run to the goal."", ""os hlping the girl to catch the ball and run."", ""helps a young woman get off the ball and he congratulate her."", ""play the same game with the kids."" ]",activitynet~v_cnFw7hjmqJY,val,zeroshot,1,2,"Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. A young woman stands at the court¡¯s edge, waiting to join the drill. the coach",common_belief,high
"13,611",Washing face,A woman is standing in a room talking. She shows a bottle in her hand.,she,A woman is standing in a room talking. She shows a bottle in her hand. she,"[ ""sprays something onto her face."", ""holds a bottle of mouthwash and shakes it in her hand."", ""pours some of the lotion onto her hands and rubs it on her face."", ""then explains the correct way to wash your hands."" ]",activitynet~v_eZdao9O8jrw,val,zeroshot,2,3,A woman is standing in a room talking. Handwashing instructions are printed on a poster behind her. She shows a bottle in her hand. she,common_belief,high
