example_id,article,answer,question,options,modified_question,target_wrong_choice,strategy_type,strategy_risk
middle7602.txt,"Hi, dear boys and girls! Do you know how to be a healthy kid? Here are some rules you should follow.
First, eat different foods, especially fruit and vegetables. You may have a favourite food, but you'd better eat something different, if you eat different foods, you will probably get more nutrients  your body needs.
Second, drink water and milk as often as possible. When you're really thirsty, cold water is the No. 1 choice. Milk is a great drink that can give you more calcium your body needs to grow strong bones.
Third, listen to your body. How do you feel when you are full? When you are eating, notice how your body feels and when your stomach feels comfortably full. Eating too much will not make you feel comfortable and make you fat.
Fourth, limit  screen times. Screen time is the time you watch TV, DVDs and videos, or using computers. It is good to take more exercise, such as basketball, bike riding and swimming. You can't watch TV for more than two hours a day.
Fifth, be active. One thing you'd like to do as a kid is to find out which activity you like best. Find ways to be active every day.
Follow these rules and you can be a healthy kid.
, , .",D,Which is the best title of the passage?,"['How to be active' 'How to make yourself important'
 'How to make your parents healthy' 'How to be a healthy kid']",Which is the best title of the passage if it is printed on a health poster?,A,viewpoint_shift,low
middle4034.txt,"On a stormy day last August, Tim heard someone shouting. Looking at the sea carefully, he saw that two kids in a rowboat were being pulled out to sea.
Two 12-year-old boys, Christian and Jack, had rowed out in a boat to _ a football. Once they'd rowed beyond the calm waters, a beach umbrella tied to the boat caught the wind and pulled the boat into open water. The boys were terrified and tried to row back to shore. But they were no match for _ and the boat was out of control.
Tim knew that it would soon be swallowed by the waves.
""Everything went quiet in my head,"" Tim recalls. ""I'm trying to figure out how to swim to the boys in a straight line.""
Tim took off his clothes and jumped into the water. Every 500 yards or so, he raised his head to judge his progress. ""At one point, I considered turning back,"" he says. ""I wondered if I was putting my life at risk."" After 30 minutes of struggling, he was close enough to shout to the boys, ""Take down the umbrella!""
""Let's aim for the pier ,"" Jack said. Tim turned the boat toward it. Soon afterward, waves crashed over the boat, and it began to sink. ""Can you swim?"" he cried. ""A little bit,"" the boys said.
Once they were in the water, Tim decided it would be safer and faster for him to pull the boys toward the pier. Christian and Jack were wearing life jackets and floated on their backs. Tim swam toward land as water washed over the boys' faces.
""Are we almost there?"" they asked again and again. ""Yes,"" Tim told them each time.
After 30 minutes, they reached the pier.
,.",A,Why did Tim raise his head regularly?,"['To check his distance from the boys.' 'To breathe more air.'
 'To take a short break.' 'To make the two boys see him']",Why did Tim raise his head regularly instead of keeping writing all the time?,C,viewpoint_shift,low
middle2518.txt,"In the days when an ice cream sundae cost much less, a 10-year-old boy entered a hotel coffee shop and sat at a table. A waitress (woman assistant) put a glass of water in front of him. ""How much is an ice cream sundae?"" ""Fifty cents"", replied the waitress. The little boy pulled his hand out of his pocket and studied a number of coins in it. ""How much is a dish of _ ice cream?"" he asked. Some people were now waiting for a table and the waitress was a bit worried. ""Thirty-five cents,"" she said rudely(not politely). The little boy again counted the coins. ""I'll have the plain ice cream,"" he said. The waitress brought the ice cream, put the bill on the table and walked away. The boy finished the ice cream, paid the bill at the counter and went out. When the waitress came back, she began cleaning the table and then she couldn't believe what she had seen. There, placed nearly beside the empty dish, were two five-cent coins and five one-cent coins---her tip .",D,Why did the little boy have only a dish of a plain ice cream?,"['The plain ice cream cost him much less.'
 'He enjoyed the cheaper ice cream better.'
 'The coins were not enough for an ice cream sundae.'
 'He wanted to save some coins to tip the waitress.']",Why did the little boy have only a dish of a plain ice cream instead of a sundae?,B,viewpoint_shift,low
middle7476.txt,"New York City's Chinatown is in the east of Manhattan. About 150,000 people live there. There are many things to do and many places to visit.
Shopping in Chinatown
You can find all kinds of Chinese things there just like you are in China: food, clothes, jewelry , and so on. On the north side of the Canal Street there are many jewelry shops while on the south side of the Canal Street there are small present shops, handbag shops, watch shops and some big supermarkets.
Eating in Chinatown
Chinatown has more than 200 restaurants. You can find many Chinese foods there. The foods come from all over China: Beijing, Shanghai, Suzhou, etc.
Sightseeing  in Chinatown
You should visit Chinatown when you are travelling in New York City. Thousands of people visit Chinatown every day. It is the largest Chinatown in the United States. It is famous for its restaurants, jewelry shops, food markets, and busy streets, such as Canal, Mott, Pell and Doyers Streets. Among them, Canal Street is famous for its handbags.",C,New York City's Chinatown is   _  .,"['in the west of Manhattan' 'a famous restaurant'
 'the largest Chinatown in the USA' 'a name of a Chinese man in America']",New York City's Chinatown is   _   in the eyes of many visitors.,A,viewpoint_shift,low
middle7476.txt,"New York City's Chinatown is in the east of Manhattan. About 150,000 people live there. There are many things to do and many places to visit.
Shopping in Chinatown
You can find all kinds of Chinese things there just like you are in China: food, clothes, jewelry , and so on. On the north side of the Canal Street there are many jewelry shops while on the south side of the Canal Street there are small present shops, handbag shops, watch shops and some big supermarkets.
Eating in Chinatown
Chinatown has more than 200 restaurants. You can find many Chinese foods there. The foods come from all over China: Beijing, Shanghai, Suzhou, etc.
Sightseeing  in Chinatown
You should visit Chinatown when you are travelling in New York City. Thousands of people visit Chinatown every day. It is the largest Chinatown in the United States. It is famous for its restaurants, jewelry shops, food markets, and busy streets, such as Canal, Mott, Pell and Doyers Streets. Among them, Canal Street is famous for its handbags.",D,Which is NOT true according to the passage?,"[""You can buy many Chinese things in New York City's Chinatown.""
 ""People can eat Beijing Duck in the restaurants in New York City's Chinatown.""
 'You can buy some small presents in Chinatown.'
 'Only a few people from other countries visit Chinatown every day.']",Which is NOT true according to the passage about the people in Chinatown?,C,viewpoint_shift,low
middle7476.txt,"New York City's Chinatown is in the east of Manhattan. About 150,000 people live there. There are many things to do and many places to visit.
Shopping in Chinatown
You can find all kinds of Chinese things there just like you are in China: food, clothes, jewelry , and so on. On the north side of the Canal Street there are many jewelry shops while on the south side of the Canal Street there are small present shops, handbag shops, watch shops and some big supermarkets.
Eating in Chinatown
Chinatown has more than 200 restaurants. You can find many Chinese foods there. The foods come from all over China: Beijing, Shanghai, Suzhou, etc.
Sightseeing  in Chinatown
You should visit Chinatown when you are travelling in New York City. Thousands of people visit Chinatown every day. It is the largest Chinatown in the United States. It is famous for its restaurants, jewelry shops, food markets, and busy streets, such as Canal, Mott, Pell and Doyers Streets. Among them, Canal Street is famous for its handbags.",D,Which is the best title for the passage?,"['Shopping in Chinatown' 'Eating in Chinatown' 'Sightseeing in Chinatown'
 ""New York City's Chinatown""]",Which is the best title for the passage if it is printed in a travel guide?,C,viewpoint_shift,low
middle1598.txt,"A person has been badly injured in a car accident. It is necessary to give him a transfusion   because he has lost much blood in the accident. However, special care must be taken in selecting new blood for him. If the blood is too different from his own, the transfusion can kill him.
There are four basic blood groups: A, B, AB and O. A single test can tell us a person's blood group. Everybody is born with one of these four blood groups. People's blood group, like hair colour, is inherited   from parents.
Because the substances contained in each group are different, transfusion must be given carefully. Basically, A and B cannot be mixed. A and B cannot receive AB, but AB may receive A or B. O can be given to any other group, so it is often called the universal donor. On the contrary, AB is sometimes called the universal recipient  . However, before being given the transfusion, patients usually receive only salt or plasma   until their blood can be matched as exactly as possible. In this way, it is possible to avoid any bad results of the transfusion.
There is a relationship between our blood groups and our nationalities. Among the Europeans, about 42 percent are blood group A while 45 percent are blood group O. The rarest is blood group AB. However, some American Indian groups are nearly 100 percent blood group O.",B,Which is the best title for the passage?,"['Blood transfusion' 'Blood groups' 'Car accidents'
 'Blood group and nationalities']",Which is the best title for the passage if it is printed in a medical magazine?,D,viewpoint_shift,low
middle6208.txt,"Do you obey the rules in your school? What do you think of your school rules? Are you allowed to dye   hair? A lot of school rules are similar around the world, but some are different. Some students may enjoy more freedom in some countries. But freedom doesn't mean ""no rules"". Every school has its own rules.
There are some rules in Japanese schools. The students are not allowed to dye their hair and are supposed to keep their hair black. They are not allowed to wear earrings either. Almost all schools used to require students to wear school uniforms but now half of the schools require uniforms. The students feel happy to wear all kinds of clothes. The students must get to school on time. If they are late, they cannot get into the school because the school gate is closed. In Japan, students are not allowed to have part-time jobs.
American schools have their own rules too. For example, at Morton High School, students are not allowed to choose their own clothes. They must get to school or leave school on time. Food, drinks or snacks shouldn't be taken into the classroom. They must wear sports shoes in PE class. They are supposed to keep quiet on the school bus. In America, the students can have part-time jobs in their free time. (<<>> )",D,"If you are a student in Japan,   _  .","['you can wear earrings' 'you must wear sports shoes every day'
 'you are allowed to have part-time jobs' ""you can't have your hair dyed""]","If you are a student in Japan,   _  , according to most school handbooks.",C,viewpoint_shift,low
middle6208.txt,"Do you obey the rules in your school? What do you think of your school rules? Are you allowed to dye   hair? A lot of school rules are similar around the world, but some are different. Some students may enjoy more freedom in some countries. But freedom doesn't mean ""no rules"". Every school has its own rules.
There are some rules in Japanese schools. The students are not allowed to dye their hair and are supposed to keep their hair black. They are not allowed to wear earrings either. Almost all schools used to require students to wear school uniforms but now half of the schools require uniforms. The students feel happy to wear all kinds of clothes. The students must get to school on time. If they are late, they cannot get into the school because the school gate is closed. In Japan, students are not allowed to have part-time jobs.
American schools have their own rules too. For example, at Morton High School, students are not allowed to choose their own clothes. They must get to school or leave school on time. Food, drinks or snacks shouldn't be taken into the classroom. They must wear sports shoes in PE class. They are supposed to keep quiet on the school bus. In America, the students can have part-time jobs in their free time. (<<>> )",B,Which of the following is true according to the article?,"['The students can eat things in class in America.'
 'Each school has its own rules.'
 'The school gate in Japan is open when the classes begin.'
 'School rules in America are completely   different from those in Japan.']",Which of the following is true according to the article about the school rules?,A,viewpoint_shift,low
middle6700.txt,"John gets up early from Monday to Saturday, because he must go to school before 7:30 on weekdays  and go to Drawing Club at 8:00 on Saturday mornings. He usually goes to the bookshop on Saturday afternoon, and after dinner he watches TV until  midnight .
He doesn't get up early on Sundays. John's parents both work on Sundays. John always watches TV after he gets up. Then he usually goes to KFC to have a hamburger and some juice for lunch. After that, he goes back home and starts to play computer games until his parents come back. He does his homework after dinner. He usually has lots of weekend homework, so he must spend three hours on it. He usually goes to bed at about 11:00 p.m. on Sundays. He often complains  he has too much homework to do.
,.",B,Which of these is not right?,"['John watches TV after dinner on Saturdays.' 'John exercises on Sundays.'
 'John plays computer games on Sunday afternoon.'
 'John finishes his homework very late on Sundays.']",Which of these is not right about John's weekends?,D,viewpoint_shift,low
middle5695.txt,"The best way of learning a language is by using it. The best way of learning English is using English as much as possible. Sometimes you will get your words mixed up and people won't understand. Sometimes people will say things too quickly and you can't understand them.
But if you keep your sense of humor( ),you can always have a good laugh at the mistakes you make.
Don't be unhappy if the people seem to  laugh at your mistakes. It's much better for people to laugh at your mistake than to be angry because they don't know what you are saying. The most important rule for learning English is ""Don't be afraid of making mistakes. Everyone makes mistakes.""",C,"In learning English, you should   _  .","['speak as quickly as possible.' 'laugh as much as you can.'
 'use it as often as you can.' 'write more than you read.']","In learning English, you should   _   according to many teachers.",A,viewpoint_shift,low
middle7312.txt,"As Danny put his lunch tray onto the cafeteria table, milk spilled all over his sandwich. ""This is the worst thing I've ever done!"" he said, ""It's not that bad,"" said his friend Elena, who was sitting across from him. ""Just get another sandwich.""
""Sandwich? What sandwich? I am talking about the talent contest . It's only two weeks away and I don't know what I'm doing! Everybody will laugh at me. There's no way to avoid it!""
""Don't be so _ , Danny,"" said Elena as she rolled her eyes. ""You're going to be great. You have the skills to do just about anything.""
Danny moved his lunch tray to the side and rested his head on the table.
""Sit up Danny,"" ordered Elena, ""I have an idea. Let's brainstorm a list of things you could do. We'll divide the list into categories or groups. Let's start with music. You play the piano, right?""
""I stopped taking lessons in the third grade,"" said Danny.
""What about singing a song?"" suggested Elena.
Danny shook his head no. ""Let's move on to another category.""
""What about performing magic tricks?"" asked Elena, as she twisted thin strands of hair around her finger.
""I don't know how to play magic tricks!"" Danny almost shouted.
""Stop being so..."" Elena paused, ""That's it, DRAMATIC!"" Elena shouted excitedly. ""You could do a dramatic reading. You definitely have the talent for it. Mrs. Pace always calls on you to read aloud in class. You could read a play aloud. Maybe you could even get extra credit from Mrs. Pace. She rewards students with points for doing extra reading work.""
Danny thought for a minute. Then he smiled. ""Elena,"" Danny said, ""You are a great friend!""
Elena smiled back. ""I just want to make sure you are a bright, shiny star when you step out on stage.""",D,"With the help of Elena, Danny finally decided to   _  .","['play the piano' 'sing a song' 'perform magic tricks'
 'do a dramatic reading']","With the help of Elena, Danny finally decided to   _   in the show.",C,viewpoint_shift,low
middle3524.txt,"Just as ""Tiger Mom"" leaves, here comes the ""Wolf Daddy"" called Xiao Baiyou. He believes he's the best parent in the world. Some days ago, Xiao Baiyou's latest book about how to be a successful parent came out. He is pretty strict with his four children. Sometimes he even beat them. But the children don't hate their daddy at all. And all of them finally went to Pecking University, one of the top universities in China. So Xiao proudly tells others about his education idea that children need strict rules. In his microblog, he said, ""Come on, want your children to enter Peking University without rules? You must be joking."" And, ""Leave your children more money, and strict rules at the same time.""But the ""Wolf Daddy"" way was soon questioned by other parents. Some say that Xiao Baiyou just want to be famous by doing so. The ""Wolf Daddy"" Xiao Baiyou is a 47-year-old Guangdong businessman who deals in luxury goods  in Hong Kong. Unlike many other parents who usually have one child, Xiao has four children. Two of them were born in Hong Kong and two in the US. Some people on the Internet think the reason why his children were able to enter Peking University is because the exam is much easier taken from Hong Kong.",B,From the passage we know that   _  .,"['Xiao Baiyou wrote a book about business'
 'the exams taken from Hong Kong is much easier'
 'all people agree Xiao Baiyou is the best parent'
 ""Xiao Baiyou's children hate him very much""]",From the passage we know that   _   about Xiao Baiyou's family.,C,viewpoint_shift,low
middle2840.txt,"Lucy is a student in Class Two , Grade Seven . She is eleven years old . She had a beautiful toothbrush . But it was broken last Sunday . She was very sad because not only it was beautiful ,but also it was blue --- her favorite color . So her mother went shopping with her to buy a toothbrush on Sunday afternoon .
There are many toothbrushes in the shop . They bought a blue one . There is a blue bird in it . And it is made in Guangzhou . It's ten yuan . _ . But it is so beautiful . And she likes it very much . Then they went home . Lucy can brush teeth now . How happy she is !
A, B, C, D.",D,Which sentence has the same meaning as the underline one ?,"[""I can't mind it"" ""I can't afford it"" ""It's good"" ""It's not cheap""]",Which sentence has the same meaning as the underline one in Lucy's words?,A,viewpoint_shift,low
middle2544.txt,"Many boys and girls love watching TV. They spend many hours watching TV every day. But many parents let their children watch TV at special time.
TV shows are like books and movies. There are many kinds of TV shows, such as sitcoms, soap opera, sports shows, fashion shows, and so on. A kid can learn good things and bad things from them. Some shows help children know the news all over the world. Children don't have to go to the zoos or the parks to see animals. They can see on TV at home. Some shows teach children how to cook, how to paint or how to study.
Many boys and girls think it is interesting to watch TV but it is also interesting to read books , to play games or to visit the friends.",D,What does the writer think of watching TV?,"[""It's good for kids"" ""It's bad for kids""
 ""Children don't need to watch TV""
 'Something is good, but something is bad']",What does the writer think of watching TV as a whole?,A,viewpoint_shift,low
middle6203.txt,"There was a new maths teacher and some new students in the school. One of the new students named Karl was very _ . The other students tried to explain   numbers to him, but he didn't understand.
Before Karl arrived, maths was the most boring lesson of all. Now it was great fun. The children would listen to Karl and correct his mistakes. They all wanted to be the first to find his mistakes, and then tried to think up the best ways to explain them.
But little Lewis was sure that Karl felt sad and wanted to talk with him. So, one day, he decided to walk after Karl after school. Lewis was sure he would see him crying. On the way home, Karl walked a few minutes to a park, and there he waited for someone to meet him...
It was the new teacher!
They went off, hand in hand. Lewis could hear them talking about maths. And that stupid Karl knew everything about it, and even much more than anyone else in the class!",C,Which lesson was the most boring of all before Karl arrived?,['Chinese.' 'English.' 'Maths.' 'Music.'],"Which lesson was the most boring of all before Karl arrived, in Lewis's opinion?",A,viewpoint_shift,low
middle6203.txt,"There was a new maths teacher and some new students in the school. One of the new students named Karl was very _ . The other students tried to explain   numbers to him, but he didn't understand.
Before Karl arrived, maths was the most boring lesson of all. Now it was great fun. The children would listen to Karl and correct his mistakes. They all wanted to be the first to find his mistakes, and then tried to think up the best ways to explain them.
But little Lewis was sure that Karl felt sad and wanted to talk with him. So, one day, he decided to walk after Karl after school. Lewis was sure he would see him crying. On the way home, Karl walked a few minutes to a park, and there he waited for someone to meet him...
It was the new teacher!
They went off, hand in hand. Lewis could hear them talking about maths. And that stupid Karl knew everything about it, and even much more than anyone else in the class!",C,Which of the following is NOT true?,"['The students liked maths after Karl arrived at the school.'
 'The students listened to Karl and tried to correct his mistakes.'
 ""The students didn't want to be the first to find Karl's mistakes.""
 'The students tried to think up the best ways to explain to Karl.']",Which of the following is NOT true according to Karl's students?,B,viewpoint_shift,low
middle5207.txt,"Usually, students are not encouraged to run or jump around in the corridor  . However, students in a British grammar school really enjoy running on the corridor tiles   and their teachers even encourage them to do that.
Why? It is because the corridor was built with special kinetic   tiles. When students jump on the tiles, electricity will be produced. After one year, the electricity produced from the tiles can fully charge 853 mobile phones or power  an electric car to drive seven miles. It's amazing, isn't it?
The corridor tiles are really a brilliant invention. Students can not only play on the corridor, but also help power the lights in their school corridors and other equipment in their classrooms. Besides, this is a good way to teach students to be creative. They will be _ to be scientists, inventors and engineers in the future to find clean energy for all humans.
The inventor of the magic corridor tiles is Laurence Kemball-Cook. He was once a student in this school. Now, he is CEO of his own company. The corridor tiles are not Laurence's only invention. He has also invented a special dance floor, which can be used at music festivals. It allows dancers to charge their mobile phones while they are dancing on the dance floor.",D,What else has Laurence invented besides the corridor tiles from the passage?,"['A mobile phone.' 'A music player.' 'An electric car'
 'A special dance floor.']","What else has Laurence invented besides the corridor tiles from the passage, according to his teacher?",B,viewpoint_shift,low
middle3219.txt,"Years ago I worked at a factory in a small county. Every day I got up very early and often did much extra work at night. I was so tired and exhausted. My whole life was hopeless. Then one day I read the following article from a magazine:
""A woman went to live with her husband in camp on the Mojave Desert during the war. She simply hated the place: the heat was almost un-bearable, 125 degrees in the shade, the wind blew incessantly, and there was sand everywhere. Finally, in desperation   she wrote her parents in Ohio that she couldn't stand it another minute and was coming home.
Quickly came the reply by airmail from her father----just two lines:
""Two men looked out from prison bars. One saw the mud, the other saw stars.""
The daughter did some real thinking, not only with the intellect   but also with her heart. She decided to stick to her post.
She made friends with the natives, learned to love the country, and eventually wrote a book about it.
The desert hadn't changed, but her attitude had. Because she listened with her heart  to the words her father sent, a whole new world opened up to her.
A change of attitude could change everything.
After reading the article, I was deep in thought  ...",C,"At first, the woman  _  the life with her husband in the desert.","['could stand.' 'could accept.' ""couldn't stand."" ""couldn't understand.""]","At first, the woman  _  the life with her husband in the desert in her letters.",B,viewpoint_shift,low
middle7549.txt,"Many pet owners see their pets as family members. However,when they have to go away on business or for some other reasons,and cannot take their pets along,they feel guilty about it and wish they could do something for their deeply loved pets. The Pet Hotel is set up especially for this reason.
What do we offer?
The Pet Hotel offers pets large rooms and the latest equipment .Like other hotel rooms,we offer color TVs,suitable beds,sofas and other pieces of furniture for pets.
We prepare great food for the little guests,walk them at least twice a day,and provide them with all kinds of amusements . In addition,we brush and clean pets. To make pets feel at home,we play the sort of music which is often played at their homes and turn the TV to the pets' favorite channels. Pets will surely feel comfortable in our hotel!
We also have video cameras in each room so that owners can check online twenty-four hours a day to make sure that the pets are having a good time at the hotel. We also have phones so that pet owners can call their pets and talk to them every day.
How much does It cost?
The prices change according to the size of the rooms. A regular room with standard service costs 1,500 dollars.",B,Pet owners send their pets to the Pet Hotel probably because they  _  .,"['treat pets as their close friends' ""can't take pets along on business""
 'are not happy with their own pets' 'Want to send their pets to others']",Pet owners send their pets to the Pet Hotel probably because they  _   when they are away from home.,A,viewpoint_shift,low
middle7549.txt,"Many pet owners see their pets as family members. However,when they have to go away on business or for some other reasons,and cannot take their pets along,they feel guilty about it and wish they could do something for their deeply loved pets. The Pet Hotel is set up especially for this reason.
What do we offer?
The Pet Hotel offers pets large rooms and the latest equipment .Like other hotel rooms,we offer color TVs,suitable beds,sofas and other pieces of furniture for pets.
We prepare great food for the little guests,walk them at least twice a day,and provide them with all kinds of amusements . In addition,we brush and clean pets. To make pets feel at home,we play the sort of music which is often played at their homes and turn the TV to the pets' favorite channels. Pets will surely feel comfortable in our hotel!
We also have video cameras in each room so that owners can check online twenty-four hours a day to make sure that the pets are having a good time at the hotel. We also have phones so that pet owners can call their pets and talk to them every day.
How much does It cost?
The prices change according to the size of the rooms. A regular room with standard service costs 1,500 dollars.",B,"In the Pet Hotel,pets can  _  .","['take photos for their owners' 'enjoy their favorite TV programs'
 'brush and clean themselves' 'book rooms according to their size']","In the Pet Hotel,pets can  _   according to their owners' wishes.",C,viewpoint_shift,low
middle3868.txt,"Hip-hop dancing  is popular with many young people today. They like it because they can invent their own moves. They use this dance to show their love for life. It also shows that they feel good about life,that they just want to be themselves and enjoy life,and that they are not afraid of problems.
Hip-hop dancing has a history of more than 20 years. It first began in the 1980s in the US. In early times,it was seen in New York and Los Angles. At that time,many young black people often danced to the music in the streets.They used their legs,arms,heads and even shoulders to dance.Many young people still use most of these moves today.
Hip-hop dancing became popular all over the world because of the 1983 movie Flash dance .Some people performed Hip-hop dancing in the movie.People enjoyed their performance.They began to dance like them.Then it became popular .There are two kinds of Hip-hop dancing:new school and old school.More and more young people are learning Hip-hop dancing.People believe that it is a good way to exercise their bodies,and that it is good for their health.",C,Which of the following is TRUE about Hip-hop dancing?,"[""It's not a good way to exercise.""
 'It shows that young people feel bad about life.'
 'Young people use this dance to show their love for life.'
 'It shows that young people are afraid of problems.']",Which of the following is TRUE about Hip-hop dancing if we care more about its music?,B,viewpoint_shift,low
middle730.txt,"Snack time is a part of the day for children of all ages. But new research suggests that kids snacking in big groups could be at risk for _ .
Scientists from American University looked at the eating behavior of 54 kids between the ages of 2 and 6. At snack time, the scientist watched the amount of food each child ate while they were in groups of either three or nine. According to the study, the more children there are in a group, the more likely they are to eat more. Those in the larger group ate nearly 30 percent more than those in the smaller group, and they actually ate faster.
Since this is the first such study in children, scientists are quick to point out the importance of encouraging healthy habits in kids as early as possible.
""If you know kids eat more in large groups, it seems perfect to use this information to keep snack groups small or use small tables,"" says Dr. Jana Klauer, an expert in New York.
Smaller groups would allow for a quiet and more relaxing environment-a perfect chance to teach children about food, manners and how to know when they feel full. ""This would have an effect on kids' eating,"" adds Klauer. ""They would slow down and eat less.""",A,"The best title of the passage is ""_""",['Snack Time' 'Different Groups' 'Eating More' 'Food for Kids'],"The best title of the passage is ""_"" if it is printed in a health magazine.",C,viewpoint_shift,low
middle1304.txt,"Several years ago,a television reporter was talking to three of the most important people in America. One was a very rich banker,another owned one of the largest companies in the world,and the third owned many buildings in the center of New York.
The reporter was talking to them about being important. ""How do we know if someone is really important?"" the reporter asked the banker.
The banker thought for a few moments and then said, ""I think anybody who is invited to the White House to meet the President of the United States is really important. ""
The reporter then turned to the owner of the very large company. ""Do you agree with that?"" she asked.
The man shook his head, ""No. I think the President invites a lot of people to the White House. You'd only be important if while you were visiting the President, there was a telephone call from the president of another country,and the President of the US said he was too busy to answer it. ""
The reporter turned to the third man. ""Do you think so?""
""No, I don't,"" he said. ""I don't think that makes the visitor important. That makes the President important. ""
""Then what would make the visitor important?"" the reporter and the other two men asked.
""Oh, I think if the visitor to the White House was talking to the President and the phone rang, and the President picked up the receiver, listened and then said, 'It's for you. ' """,D,The following is true EXCEPT  _  .,"['The banker thought any visitor to the White House was really important.'
 'The owner of the very large company thought the visitor would be important if while he was visiting the President, the President would not answer any telephone call'
 'The owner of many buildings thoughtthe visitor was really important if he was talking to the President and the President received a telephone call for the visitor.'
 'the reporter knew the way to find out who was the most important.']",The following is true EXCEPT  _   about the banker's idea.,C,viewpoint_shift,low
middle7344.txt,"My name is Nancy. I'm twelve years old. I have a good friend. Her name is Wendy. She is thirteen. She is from Australia. We are friends, but we are in _ classes. Wendy is in Class Four and I'm in Class Three. I like green and blue but Wendy likes red and yellow. She is a good student, and all the students and teachers in her class like her. Wendy likes running, and she often runs after school. I like basketball and football. I often play basketball with my sister in the afternoon.
We like animals. I have a dog, and she has a cat.     Where are we now? Oh, we are in the park. We play with our dog and cat.",C,Which is TRUE ?,"['Nancy and Wendy are 12 years old.'
 'Wendy is a student and she is English.'
 'Everyone in Class Four likes Wendy.'
 'Nancy has a cat and Wendy has a dog.']",Which is TRUE ? according to the chart about Nancy and Wendy?,B,viewpoint_shift,low
middle2229.txt,"While Nick was on the bus reading his newspaper, the man sitting next to him suddenly pushed a large envelope into his hands. ""Here, take this!"" the man said, stood up and got off the bus before Nick could say a word.
Nick sat there, holding the envelope. It felt heavy.  There was paper inside, or money perhaps. ""I'd better hand it over to the police,"" he thought. There was a police station close to his office. But, as he got off the bus, a man came to him. He seemed to be waiting for something.   ""He wants the envelope,"" Nick thought. Nick began to walk quickly, and the man hurried after him. Nick managed to lose the man in the crowd .When he entered the police station, the man was no longer in sight.
Inside the police station, Nick handed over the envelope to the policeman who was on duty.  The man opened it. The envelope was full of money, false money.""Clearly the man made a mistake,"" the policeman said. ""He thought you were one of the gang !""
""However,"" the policeman went on. ""I'm afraid I must ask you to keep quiet about all this.  We are trying to catch some very clever thieves, and we don't want them to know that we have some of the money. So you mustn't say a word to anyone-not even to your boss!""",C,The man who suddenly gave Nick an envelope was most probably  _  .,"[""Nick's friend"" 'the bus driver' 'a thief' 'a postman']",The man who suddenly gave Nick an envelope was most probably  _   from the gang.,A,viewpoint_shift,low
middle2229.txt,"While Nick was on the bus reading his newspaper, the man sitting next to him suddenly pushed a large envelope into his hands. ""Here, take this!"" the man said, stood up and got off the bus before Nick could say a word.
Nick sat there, holding the envelope. It felt heavy.  There was paper inside, or money perhaps. ""I'd better hand it over to the police,"" he thought. There was a police station close to his office. But, as he got off the bus, a man came to him. He seemed to be waiting for something.   ""He wants the envelope,"" Nick thought. Nick began to walk quickly, and the man hurried after him. Nick managed to lose the man in the crowd .When he entered the police station, the man was no longer in sight.
Inside the police station, Nick handed over the envelope to the policeman who was on duty.  The man opened it. The envelope was full of money, false money.""Clearly the man made a mistake,"" the policeman said. ""He thought you were one of the gang !""
""However,"" the policeman went on. ""I'm afraid I must ask you to keep quiet about all this.  We are trying to catch some very clever thieves, and we don't want them to know that we have some of the money. So you mustn't say a word to anyone-not even to your boss!""",D,"As Nick got off the bus, a man came to him because  _  .","['he wanted to catch Nick' 'he thought Nick was a policeman'
 'he wanted to give Nick some money'
 'he thought Nick was one of their gang']","As Nick got off the bus, a man came to him because  _   according to the policemen.",B,viewpoint_shift,low
middle3287.txt,"Tom is a little boy ,and he is only seven years old. One day he went to the cinema. It is the first time for him to do that. He bought a ticket and then went in. But after two or three minutes he came out, bought a second ticket and went in again. After a few minutes he came out again and bought a third ticket. Two or three minutes later he came out and asked for another ticket. Then the girl in the ticket office asked him,""Why do you buy so many tickets? How many friends do you meet?""Tom answered,"" No, I have no friend here. But a big boy always stops me at the door and tears my ticket to pieces.""",A,The big boy stopped Tom at the door because  _  .,"[""it was the big boy's job"" ""the big boy didn't like Tom""
 ""the big boy didn't know Tom"" ""Tom didn't buy tickets at all""]",The big boy stopped Tom at the door because  _   in his opinion.,C,viewpoint_shift,low
middle3287.txt,"Tom is a little boy ,and he is only seven years old. One day he went to the cinema. It is the first time for him to do that. He bought a ticket and then went in. But after two or three minutes he came out, bought a second ticket and went in again. After a few minutes he came out again and bought a third ticket. Two or three minutes later he came out and asked for another ticket. Then the girl in the ticket office asked him,""Why do you buy so many tickets? How many friends do you meet?""Tom answered,"" No, I have no friend here. But a big boy always stops me at the door and tears my ticket to pieces.""",B,From the story we know  _  .,"['the little boy had a lot of money'
 'the little boy knew nothing about the cinema'
 ""The big boy wasn't friendly to Tom"" 'the girl wanted to get more money']",From the story we know  _   about the girl and the big boy.,A,viewpoint_shift,low
middle6523.txt,"Welcome to our club l  Our club is a good place to have fun for students. We have ten sports teachers and five art teachers. Here you can learn to play tennis and you can learn to draw .And we have many great activities. October is a busy month. On October 5th,we have a trip in the morning. And on October 20th,we have two games, a tennis game and a baseball game. Your parents can come to the club to watch the games. On December 18t"",we have a music festival. It's very interesting. And on December 23nd,we have an English party.
In the club, we have a food store. You can have lunch or dinner here. Come and have a good time
here !",C,The club is a good place  _  .,['big' 'small' 'for students' 'for teachers'],The club is a good place  _   for the boys.,A,viewpoint_shift,low
