example_id,article,answer,question,options,modified_question,target_wrong_choice,strategy_type,strategy_risk
middle4188.txt,"On Children's Day a young woman from America goes to Beihai Park with her little daughter. There are too many people in the park. The woman can't find her daughter, So she goes to the policeman for  help. She tells the policeman her daughter is only six years old. She has two big eyes and a round face. Her hair is golden yellow. And she is in a short blue dress. At last the policeman helps her find her daughter. She thanks him very much.",D,"On Children's Day,   _   woman goes to Beihai Park with her little daughter.",['an America' 'American' 'USA' 'an American'],"On Children's Day,   _   woman goes to Beihai Park with her little daughter instead of staying at home.",A,common_belief,low
middle4188.txt,"On Children's Day a young woman from America goes to Beihai Park with her little daughter. There are too many people in the park. The woman can't find her daughter, So she goes to the policeman for  help. She tells the policeman her daughter is only six years old. She has two big eyes and a round face. Her hair is golden yellow. And she is in a short blue dress. At last the policeman helps her find her daughter. She thanks him very much.",B,_   helps her find her daughter.,['The men' 'Policemen' 'Some people' 'The policeman'],"Since people often think that in crowded public places, multiple people will help find a lost child, ____ helps her find her daughter.",C,common_belief,low
middle167.txt,"Jack is an able worker.He can do all the work in the factory and often helps his boss ,Mr. King.So his boss likes him and he gets much money.But he likes drinking and spends most money on drinks.When he drinks much,he can't control himself.His wife tells him to stop drinking,but he doesn't listen to her.She has to leave him.Now he lives in a poor and old house alone .
One Saturday evening,Jack feels very cold in his house.He can't stay there and goes into a bar .He drinks a lot,but he doesn't have enough money with him.
Of course,he can't pay for the drinks.The boss of the bar doesn't let him out,so he begins to break the glasses and tables.A girl calls the police station and soon some policemen get there.They have to take Jack to the station.
""What do you bring me here for?""he shouts.
""We bring you here for drinking.""answers a policeman.
""That's great!""Jack says happily.""Then when shall we start?""",A,Jack is happy because he thinks  _  .,"['the policeman will drink with him' 'the policeman pay for his drink'
 'the policeman will make friends with him'
 'the policeman wi1l give him some money']","Since many think drunk people usually hope others will pay for their unpaid drinks, Jack is happy because he thinks __.",B,common_belief,low
middle7841.txt,"If you won a lottery and had lots of money, what would you do? Most people start by buying themselves things, such as a new car or a bigger TV.
Many people who win lots of money may suddenly find that they have a lot of socalled friends. The new friends they make may follow them for their money but they may also leave them when all the money is spent. Besides that, they can't decide what to do with the money, so they try to think what they want. In the end, most people usually decide to save the money.
There are some lottery winners who decide to quit their jobs, because they think they have enough money and don't need to work any longer. Some big lottery winners make even bigger changes--they end their marriages. They think that winning a lot of money has suddenly made them more intelligent and more attractive .So they feel that they have to be with a younger or more attractive man or woman.
They don't know their new money is just a bit of luck. _ can't change everything.
Next time when you buy a lottery ticket, think about what you would like to do and what you wouldn't  like to do with the money if you won.",D,"A lottery winner may suddenly find himself with many socalled  friends, probably because   _  .","['he wants to make lots of friends'
 ""he doesn't  know what to do with all the money""
 'these new friends are usually kind to the lottery winner'
 'these new friends want the lottery winner to give them some money']","Since some people mistakenly think new friends around lottery winners are kind and sincere, a lottery winner may suddenly find himself with many so-called friends, probably because ____.",C,common_belief,low
middle7841.txt,"If you won a lottery and had lots of money, what would you do? Most people start by buying themselves things, such as a new car or a bigger TV.
Many people who win lots of money may suddenly find that they have a lot of socalled friends. The new friends they make may follow them for their money but they may also leave them when all the money is spent. Besides that, they can't decide what to do with the money, so they try to think what they want. In the end, most people usually decide to save the money.
There are some lottery winners who decide to quit their jobs, because they think they have enough money and don't need to work any longer. Some big lottery winners make even bigger changes--they end their marriages. They think that winning a lot of money has suddenly made them more intelligent and more attractive .So they feel that they have to be with a younger or more attractive man or woman.
They don't know their new money is just a bit of luck. _ can't change everything.
Next time when you buy a lottery ticket, think about what you would like to do and what you wouldn't  like to do with the money if you won.",A,Which of the following is NOT true?,"['All the big lottery winners want to end their marriages.'
 'Most lottery winners usually decide to save the money they win'
 'Some lottery winners might decide to move to a bigger house'
 'Many lottery winners buy themselves things with the money that they won.']","Since people often mistakenly think ""some"" big lottery winners ending their marriages means ""all"" of them do, which of the following is NOT true?",C,common_belief,low
middle3127.txt,"Before I started school, people felt that I was not going to be successful.At the age of four I started speech lessons because I could not speak well enough for anyone to understand me.
The first grade was a struggle  .I had difficulty speaking, I also couldn't learn to read.The second grade was not much better.I still struggled with the inability to read.In the third grade a new school was built. It was near my home. I went there with my parents and helped to get the school ready so that we could move to the new one. However, things didn't get better for the next two years.
It was in the fifth grade.Mrs.Wakefield was my teacher, and she was a good teacher.She did not make me feel unconfident. Instead, she did her best to let me know that I could be whatever I wanted to be.And that is just what I did.
For the past 22 years, I have been a fifth grade teacher.Because of Mrs.Wakefield's influence on my life, I am now encouraging students who have had difficulties in their lives to believe that they can deal with any difficulty successfully and become someone.I have won many awards  up to now, such as Teacher of the Year.I think I should thank my fifth grade teacher. She believed in me and helped me to be all that I could be.",D,The writer   _   when he was in the third grade.,"['did better in reading' 'met a good teacher' 'received a high award'
 'went to a new school']","Since a new school was built in the third grade, it¡¯s easy to assume the writer¡¯s reading improved there. The writer ____ when he was in the third grade.",A,common_belief,low
middle156.txt,"A mother and her young son got into a bus in New York City and sat down. The bus conductor  came to them for their money. The mother said, ""I want one ticket  to Central Park, ""and gave him two dollars. The conductor looked at the small boy for a few seconds and then asked him, ""How old are you, young man?""  The mother just began to speak, but the conductor stopped her, and the boy said, ""I'm four years old at home, and two and a half on buses and trains.""  The mother felt shamed , so she took another dollar out of her bag and gave the money to the conductor. The conductor gave her one and a half tickets.",C,One day the mother took a bus   _  .,['to a small city' 'to get some money' 'with her son' 'to school'],"Since the mother paid extra money to the conductor, it¡¯s easy to assume she took the bus to get some money. One day the mother took a bus ____.",B,common_belief,low
middle156.txt,"A mother and her young son got into a bus in New York City and sat down. The bus conductor  came to them for their money. The mother said, ""I want one ticket  to Central Park, ""and gave him two dollars. The conductor looked at the small boy for a few seconds and then asked him, ""How old are you, young man?""  The mother just began to speak, but the conductor stopped her, and the boy said, ""I'm four years old at home, and two and a half on buses and trains.""  The mother felt shamed , so she took another dollar out of her bag and gave the money to the conductor. The conductor gave her one and a half tickets.",A,The mother was  _  .,['not honest' 'honest' 'very clever' 'not pretty'],"Since the boy gave a clever answer to avoid paying full fare, it¡¯s easy to think his mother was also very clever. The mother was ____.",C,common_belief,low
middle5005.txt,"Happiness is for everyone. You don't need to care about those who have beautiful houses with large  gardens and swimming pools or those who have nice cars and lots of money and so on. Why? .Because  those who have big house may often feel lonely and those who have cars may want to walk on the country roads at their free time.
In fact, happiness is always around you if you put your heart into it. When you are in trouble at school, your friends will help you; when you study hard at your lessons, your parents are always taking good care of your life and your health; when you get success, your friends will say congratulations to you; when you  do something good to others, you will feel happy, too.All these are your happiness. If you notice them, you can see that happiness is always around you.
Happiness is not the same as money.It is a feeling of your heart. When you are poor, you can also say you are very happy, because you have something else that can't be bought with money. When you meet with difficulties, you can say loudly you are very happy, because you have bad luck. As the saying goes, life is like a _ door. When it closes, it also opens.  If you take every chance you get,  you  can be a happy and lucky person.",D,Happiness is for  _  .,"['those who have large and beautiful houses' 'those who have cars'
 'those who have lots of money' 'all people']","For students who begin their day by going to school, it¡¯s common to link their meal arrangements to the school setting. The students have lunch ___ .",A,common_belief,low
middle1643.txt,"One evening , my dad asked me to buy some bread for dinner . It was dark and cold outside . I rode a bike to a shop near my school . When I left the shop ,it got even darker , so I got on my bike right away. Then I found a woman in a white dress riding a motorcycle after me . She followed me for a long time . I rode very fast and started to cry for help, but no one was there . I was too scared and too tired to ride any faster . At last , I gave up . The woman stopped in front of me and said , "" Why were you riding so fast , Ken ?It's dangerous !"" I looked at the woman . "" Oh , It's you, mum !You really scared me . Dad said you wouldn't be back for dinner tonight !""",B,Why did Ken go out that night ?,"['To ride a bike' 'To buy some food' 'To go to cram school'
 'To look for his mother']","Evenings often involve checking on family or wrapping up daily classes, so when talking about Ken¡¯s trip out after dark, people naturally guess what he was there to do. Why did Ken go out that night£¿",D,common_belief,low
middle1643.txt,"One evening , my dad asked me to buy some bread for dinner . It was dark and cold outside . I rode a bike to a shop near my school . When I left the shop ,it got even darker , so I got on my bike right away. Then I found a woman in a white dress riding a motorcycle after me . She followed me for a long time . I rode very fast and started to cry for help, but no one was there . I was too scared and too tired to ride any faster . At last , I gave up . The woman stopped in front of me and said , "" Why were you riding so fast , Ken ?It's dangerous !"" I looked at the woman . "" Oh , It's you, mum !You really scared me . Dad said you wouldn't be back for dinner tonight !""",D,Who was the motorcyclist   ?,"['A stranger' 'A policeman' ""Ken's father"" ""Ken's mother""]","Late at night, when someone follows you in a dim, quiet area, people often think it¡¯s a person you have no connection with. Who was the motorcyclist?",A,common_belief,low
middle3986.txt,"There was a man playing the piano in a bar. He was a good piano player. People came out just to hear him play. But one night, a customer told him he didn't want to hear him just play anymore. He wanted him to sing a song.
The man said, ""I don't sing.""
But the customer was persistent . He told the bartender, ""I'm tired of listening to the piano. I want the man to sing!""
The bartender shouted. "" Hi! If you want to get paid, sing a song. The customers are asking you to sing!""
So he did. He sang a song. A piano player who had never sung in public did so for the very first time. And nobody believed that he sang so well.
He has talent he was _ ! He may have lived the rest of his life as a no-name piano player in a no-name bar, but because he had to sing, he went on to become one of the best-known entertainers in America.",C,Why did the customer ask him to sing a song ?,"['Because he was not good at the piano.'
 ""Because the customer didn't like him.""
 'Because the customer was tired of listening to the music.' 'No reason.']","When a customer pushes a performer to switch their act mid-set, people often suspect it¡¯s because they don¡¯t care for the performer. Why did the customer ask him to sing a song£¿",B,common_belief,low
middle3986.txt,"There was a man playing the piano in a bar. He was a good piano player. People came out just to hear him play. But one night, a customer told him he didn't want to hear him just play anymore. He wanted him to sing a song.
The man said, ""I don't sing.""
But the customer was persistent . He told the bartender, ""I'm tired of listening to the piano. I want the man to sing!""
The bartender shouted. "" Hi! If you want to get paid, sing a song. The customers are asking you to sing!""
So he did. He sang a song. A piano player who had never sung in public did so for the very first time. And nobody believed that he sang so well.
He has talent he was _ ! He may have lived the rest of his life as a no-name piano player in a no-name bar, but because he had to sing, he went on to become one of the best-known entertainers in America.",B,What did the piano player play the piano for?,"['For everybody liked him.' 'For he could make a living.'
 'For someone could realized he was a talent.' ""We don't know.""]",Performers often step into small venues with the hope that their hidden skills will be discovered by others. What did the piano player play the piano for£¿,C,common_belief,low
middle3986.txt,"There was a man playing the piano in a bar. He was a good piano player. People came out just to hear him play. But one night, a customer told him he didn't want to hear him just play anymore. He wanted him to sing a song.
The man said, ""I don't sing.""
But the customer was persistent . He told the bartender, ""I'm tired of listening to the piano. I want the man to sing!""
The bartender shouted. "" Hi! If you want to get paid, sing a song. The customers are asking you to sing!""
So he did. He sang a song. A piano player who had never sung in public did so for the very first time. And nobody believed that he sang so well.
He has talent he was _ ! He may have lived the rest of his life as a no-name piano player in a no-name bar, but because he had to sing, he went on to become one of the best-known entertainers in America.",D,Why the man became famous in the end?,"['Because he was good at the piano'
 'Because he never sang a song in public.' 'Because he was a talent.'
 'Because he had to sing.']","Talented individuals are often celebrated for their inherent abilities, so when talking about how this piano player rose to prominence, why the man became famous in the end£¿",C,common_belief,low
middle4203.txt,"This is Kim and Kate's bedroom. The blue bed is Kate's and the green one is Kim's. They are sisters. Kate's schoolbag is red. It's on the bed. Kim's schoolbag is yellow. It's on the chair. They have a computer. It's on the table. Their alarm clock is on the table, too. There is a baseball under their table. It's Lily's. Lily is Kim and Kate's good friend.",C,Kim and Kate are   _  .,['friends' 'brothers' 'sisters' 'cousins'],People often link peers who share a bedroom first to a friendly relationship rather than a family connection. Kim and Kate are ___ .,A,common_belief,low
middle4203.txt,"This is Kim and Kate's bedroom. The blue bed is Kate's and the green one is Kim's. They are sisters. Kate's schoolbag is red. It's on the bed. Kim's schoolbag is yellow. It's on the chair. They have a computer. It's on the table. Their alarm clock is on the table, too. There is a baseball under their table. It's Lily's. Lily is Kim and Kate's good friend.",C,Where's Lily's baseball?,['On the bed' 'On the chair' 'Under the table' 'On the table'],"Since the computer and alarm clock are on the table, it¡¯s easy to assume Lily¡¯s baseball is also there. Where's Lily's baseball?",D,common_belief,low
middle1193.txt,"In Britain ,people often invite friends for a meal , a party or just coffee. People who know each other very well may visit each other's houses without  an invitation ,but if we invite new friends, usually an invitation is needed. When people invite someone to their homes , they often say ,""Would you like to come for dinner on Saturday ?"" Answers are, ""Thanks, we'd love to. What time?"" or ""I'm sorry, We'd love to ,but we have tickets for the concert."" However, it is not polite to say,""No, we wouldn't.""
Sometimes, the British use expressions that sound like invitations but which are not invitations. For example. ""You must come over for a drink sometime ."" or ""Let's go out for a meal one of these days.""  These are usually just polite ways of ending a talk . They are not real invitations because they don't mention an exact time or day. They just show that the person is trying to be friendly and the answers are ,""Yes , that would be nice ."" or ""OK, yes ,thanks.""
So next time you hear what sounds like an invitation, listen carefully. Is it a real invitation or is the person just being friendly?",D,"It is not polite to answer the real invitation by saying ""  _  ""","[""Sorry. We'd love to, but we have tickets for the concert .""
 ""Thanks. We'd love to, what time?"" ""Sure. We'd like to. Thanks a lot.""
 ""No, we wouldn't!""]","When turning down an invitation, many think a clear ""no"" is acceptable as long as it¡¯s honest. It is not polite to answer the real invitation by saying ""____""",C,common_belief,low
middle1193.txt,"In Britain ,people often invite friends for a meal , a party or just coffee. People who know each other very well may visit each other's houses without  an invitation ,but if we invite new friends, usually an invitation is needed. When people invite someone to their homes , they often say ,""Would you like to come for dinner on Saturday ?"" Answers are, ""Thanks, we'd love to. What time?"" or ""I'm sorry, We'd love to ,but we have tickets for the concert."" However, it is not polite to say,""No, we wouldn't.""
Sometimes, the British use expressions that sound like invitations but which are not invitations. For example. ""You must come over for a drink sometime ."" or ""Let's go out for a meal one of these days.""  These are usually just polite ways of ending a talk . They are not real invitations because they don't mention an exact time or day. They just show that the person is trying to be friendly and the answers are ,""Yes , that would be nice ."" or ""OK, yes ,thanks.""
So next time you hear what sounds like an invitation, listen carefully. Is it a real invitation or is the person just being friendly?",C,"The British often use ""  _  ""to answer the invitations that are not real.","['Yes , what time ?' ""No, that's not a real invitation.""
 'OK, yes , thanks.' 'No, you just want to be friendly.']","When responding to what sounds like an invitation, many people think you should confirm specific arrangements to show politeness. The British often use ""____"" to answer the invitations that are not real.",A,common_belief,low
middle2970.txt,"Colourful fruit and vegetables are good for our health. Their natural colours help protect our bodies from disease(,). Think about the colours of fruit and vegetables: the red of tomatoes, the orange of carrots, the green of kiwi and the purple of grapes.
You can enjoy eating fruit and vegetables of all colours---green, yellow, blue, purple, and white. Each colour is important to our health. These colours work together to protect our bodies. Scientists have studied them and discovered the good of colourful fruit and vegetables. The list below shows the good of some colours in fruit and vegetables:
Red gives us a healthy heart. It can reduce(,) heart disease. Red helps improve our memory .
Yellow is good for our eyes.
White can reduce cholesterol   .
Green is good for our eyes, too. It also gives us strong bones and teeth.
Blue helps us keep a good memory as we grow old. It also help fight heart disease. So when you are buying or eating fruit and vegetables, remember to try different colours of fruit and vegetables.",A,The passage mainly tells us  _  .,"['the importance of colourful fruit and vegetables'
 'white can reduce cholesterol' 'yellow is also good for our eyes'
 'green gives us strong bones and teeth']","When reading about nutritional foods, people often pay more attention to the specific benefits of single ingredients. The passage mainly tells us ___ .",D,common_belief,low
middle6927.txt,"The Monkey Buffet Festival is on the last Sunday of November. It is a great day for monkeys in Thailand  . The festival has a history of 25 years. People there think monkeys can bring good luck to them. So, to thank monkeys, they have this special festival.
On that day every year, people put lots of fruit, vegetables, cakes and even drinks on the tables outside. They are all for monkeys. Many people come to see the monkeys on that day.
During the festival, there are a lot of interesting activities about monkeys. Young people always dress like monkeys and they sing and dance and play some music on the street.
Monkeys always live in groups. Most of them live in the trees. They are good at running and jumping. They eat fruit, vegetables, flowers and birds' eggs. Monkeys are clever. Do you think so?",D,People have the festival because they think monkeys   _  .,['are cute' 'are clever' 'can work for them' 'can bring good luck'],"When communities hold festivals for animals, it¡¯s common to assume it¡¯s because the animals have likable traits like being smart. People have the festival because they think monkeys ___ .",B,common_belief,low
middle6927.txt,"The Monkey Buffet Festival is on the last Sunday of November. It is a great day for monkeys in Thailand  . The festival has a history of 25 years. People there think monkeys can bring good luck to them. So, to thank monkeys, they have this special festival.
On that day every year, people put lots of fruit, vegetables, cakes and even drinks on the tables outside. They are all for monkeys. Many people come to see the monkeys on that day.
During the festival, there are a lot of interesting activities about monkeys. Young people always dress like monkeys and they sing and dance and play some music on the street.
Monkeys always live in groups. Most of them live in the trees. They are good at running and jumping. They eat fruit, vegetables, flowers and birds' eggs. Monkeys are clever. Do you think so?",A,"Of the four kinds of food, monkeys don't eat   _  .",['beef' 'bananas' 'eggs' 'apples'],"When talking about what monkeys eat in daily life, people often link them with a wide range of common foods. Of the four kinds of food, monkeys don't eat ___ .",B,common_belief,low
middle6927.txt,"The Monkey Buffet Festival is on the last Sunday of November. It is a great day for monkeys in Thailand  . The festival has a history of 25 years. People there think monkeys can bring good luck to them. So, to thank monkeys, they have this special festival.
On that day every year, people put lots of fruit, vegetables, cakes and even drinks on the tables outside. They are all for monkeys. Many people come to see the monkeys on that day.
During the festival, there are a lot of interesting activities about monkeys. Young people always dress like monkeys and they sing and dance and play some music on the street.
Monkeys always live in groups. Most of them live in the trees. They are good at running and jumping. They eat fruit, vegetables, flowers and birds' eggs. Monkeys are clever. Do you think so?",C,What is the best title  for the passage?,"['Monkeys are smart animals' ""Monkey's favorite food""
 'The festival for monkeys' 'Monkeys in Thailand']","Since the passage mentions monkeys are clever, it¡¯s easy to think the main point is about how smart they are. What is the best title for the passage?",A,common_belief,low
middle118.txt,"The scientists from the Lockheed Space Company   work in Felton, California, with the help of a computer. But the computer is placed in Sunnyside, about 80 kilometers away. What the scientists input is sent by telephone lines to the computer, and after a time, copies of the designs are needed back in Felton as possible. Lockheed people have tried several ways of sending the prints  , but the most effective seems to be by pigeon  . Are pigeons really used to carry messages in these days? They are, and they send the prints faster and cheaper than any other way.
Human   messengers (persons carrying messages) are much more expensive and slower than the pigeons. The road to Felton goes through the mountains, and the driving is not easy. An electronic printout system  could do the work in Felton, but at a cost of 10 dollars a print. Pigeons carry the designs for about 1 dollar each.
Now Lockheed people have ten pigeon messengers. The pigeons do the work, and they have made Lockheed more famous. You can often read the news about the pigeons in the newspapers around the world.",C,This story is unusual because pigeons_.,"[""don't like carrying things"" 'are often cheap to keep'
 'seem out of place in the space age' ""aren't friendly to the scientists""]","Since the passage mentions pigeons carry designs for about 1 dollar each, it¡¯s easy to think the unusual part is that they are cheap to keep. This story is unusual because pigeons ____.",B,common_belief,low
middle118.txt,"The scientists from the Lockheed Space Company   work in Felton, California, with the help of a computer. But the computer is placed in Sunnyside, about 80 kilometers away. What the scientists input is sent by telephone lines to the computer, and after a time, copies of the designs are needed back in Felton as possible. Lockheed people have tried several ways of sending the prints  , but the most effective seems to be by pigeon  . Are pigeons really used to carry messages in these days? They are, and they send the prints faster and cheaper than any other way.
Human   messengers (persons carrying messages) are much more expensive and slower than the pigeons. The road to Felton goes through the mountains, and the driving is not easy. An electronic printout system  could do the work in Felton, but at a cost of 10 dollars a print. Pigeons carry the designs for about 1 dollar each.
Now Lockheed people have ten pigeon messengers. The pigeons do the work, and they have made Lockheed more famous. You can often read the news about the pigeons in the newspapers around the world.",A,Lockheed likes the pigeons because they_.,"['do the work at low cost' 'get their pictures on television'
 'understand the computer' 'make the scientists pleased']","Companies that use unusual methods for work are often thought to choose them for reasons like pleasing their staff, rather than practical cost factors. Lockheed likes the pigeons because they _.",D,common_belief,low
middle587.txt,"When someone says, ""Well, I guess I'll have to face the music"", it doesn't mean that he is going to hear a singer. It is something far less happy, as you are called in by your leader to explain why you did this and did that or why you did not do this or that.
At some time or another, every one of us has to ""face the music"", especially as children. We can all remember father's angry words ""I want to talk to you."" And only because we did not listen to him. What a bad thing it was!
In the middle or at the end of every term, we students have to ""face the music"". The result of the exam will decide whether we will face the music or not. If you got a ""D"" in the exam, that means parents' cold faces and the contempt  of the classmates.
""To face the music"" is well-known to every American, young or old. It is at least 100 years old. It really means that you have to do something, no matter how terrible the whole thing might be, because you have no choice.",A,"""To face the music"" means ""to  _  "".","[""do something that we don't like to"" 'go to the theatre'
 'go to the music show' 'do something we want to']","When a phrase contains the word ""music"", people often think it refers to activities connected with music or entertainment. ""To face the music"" means ""to _.""",C,common_belief,low
middle587.txt,"When someone says, ""Well, I guess I'll have to face the music"", it doesn't mean that he is going to hear a singer. It is something far less happy, as you are called in by your leader to explain why you did this and did that or why you did not do this or that.
At some time or another, every one of us has to ""face the music"", especially as children. We can all remember father's angry words ""I want to talk to you."" And only because we did not listen to him. What a bad thing it was!
In the middle or at the end of every term, we students have to ""face the music"". The result of the exam will decide whether we will face the music or not. If you got a ""D"" in the exam, that means parents' cold faces and the contempt  of the classmates.
""To face the music"" is well-known to every American, young or old. It is at least 100 years old. It really means that you have to do something, no matter how terrible the whole thing might be, because you have no choice.",C,"After the exam, we'll have to ""face the music"". That's why  _  .","['we like to take the exam' 'we are afraid of taking the exam'
 'the exam is very important' 'we are afraid of passing the exam']","When thinking about having to ""face the music"" after exams, people often link this situation to a fear of taking the exam itself. After the exam, we'll have to ""face the music"". That's why _ .",B,common_belief,low
middle3797.txt,"Once a tiger was in a cage . Soon a good man went by. As soon as the tiger saw the man, the tiger began to cry. ""Please! Please!"" the tiger called. ""Please, let me out."" ""No,"" said the good man. ""If I do, you will eat me."" ""I will not eat you,"" the tiger said. ""Please let me out.""
The good man believed the tiger. He opened the door of the cage. The tiger jumped out. ""How silly you are,"" the tiger laughed. ""Now I am going to eat you."" ""Wait!"" the man cried. ""You ought not to eat me. Let us ask others what they think."" ""You may ask three others. "" the tiger said.
The good man asked a tree. The tree said, ""I give shade  . And yet I am cut down. Let the tiger eat you.""
Next, the good man asked a bird. The bird said, ""I hurt no one. Yet people hunt and kill me. Let the tiger eat you.""
The last one that the good man asked was a road. The road said, ""I don't care if the tiger eats you. People could not get along too well without me. Yet all day and all night people step on me without even a 'thank you'.""
The tiger was ready to eat the good man. Just then a dog came by. ""What is happening?""
asked the dog. The man told the dog the whole story.
""I don't understand,"" said the dog. ""The tiger wants to eat you because you put him in a cage?""
""No, no,"" said the man. ""Some other men put him in a cage.""
""Oh,"" the dog said. ""He is going to eat you because you do not have a cage.""
""Silly dog!"" the tiger cried. ""Don't you understand? I was in the cage. This man let me out.""
""Oh, I see,"" the dog said. ""When the man was in the cage, you let him out.""
""I was in the cage!"" the tiger cried. ""In this way!"" with that, he jumped back into the cage.
At once, the dog closed the door of the cage. ""Oh,"" the dog laughed. ""At last I understand!""
The good man and the dog walked off. The tiger looked sad in the cage. If he waited long enough, perhaps another good man would come by.",B,The tree   _   with the tiger because   _   to the tree.,"['agreed; humans were kind' 'agreed; humans were not kind'
 'disagreed; humans were kind' 'disagreed; humans were not kind']","When natural things are asked about their views on humans, people often assume they will regard humans as friendly. The tree _ with the tiger because _ to the tree.",A,common_belief,low
middle3797.txt,"Once a tiger was in a cage . Soon a good man went by. As soon as the tiger saw the man, the tiger began to cry. ""Please! Please!"" the tiger called. ""Please, let me out."" ""No,"" said the good man. ""If I do, you will eat me."" ""I will not eat you,"" the tiger said. ""Please let me out.""
The good man believed the tiger. He opened the door of the cage. The tiger jumped out. ""How silly you are,"" the tiger laughed. ""Now I am going to eat you."" ""Wait!"" the man cried. ""You ought not to eat me. Let us ask others what they think."" ""You may ask three others. "" the tiger said.
The good man asked a tree. The tree said, ""I give shade  . And yet I am cut down. Let the tiger eat you.""
Next, the good man asked a bird. The bird said, ""I hurt no one. Yet people hunt and kill me. Let the tiger eat you.""
The last one that the good man asked was a road. The road said, ""I don't care if the tiger eats you. People could not get along too well without me. Yet all day and all night people step on me without even a 'thank you'.""
The tiger was ready to eat the good man. Just then a dog came by. ""What is happening?""
asked the dog. The man told the dog the whole story.
""I don't understand,"" said the dog. ""The tiger wants to eat you because you put him in a cage?""
""No, no,"" said the man. ""Some other men put him in a cage.""
""Oh,"" the dog said. ""He is going to eat you because you do not have a cage.""
""Silly dog!"" the tiger cried. ""Don't you understand? I was in the cage. This man let me out.""
""Oh, I see,"" the dog said. ""When the man was in the cage, you let him out.""
""I was in the cage!"" the tiger cried. ""In this way!"" with that, he jumped back into the cage.
At once, the dog closed the door of the cage. ""Oh,"" the dog laughed. ""At last I understand!""
The good man and the dog walked off. The tiger looked sad in the cage. If he waited long enough, perhaps another good man would come by.",D,The bird let the tiger eat the man because   _  .,"['people helped birds' 'it liked tigers' 'it liked the man'
 'people hunted and killed him']","When thinking about the relationship between birds and humans, people often assume that humans usually help birds. The bird let the tiger eat the man because ___ .",A,common_belief,low
middle6029.txt,"Today is Saturday. The students of Grade Seven go to school early, but they have no classes. Their teachers are going to take them to the zoo. They take buses there. They get there at 8:30 a.m.
The zoo is very beautiful. There are many trees, some hills and a big lake. And they have a big lunch there. It's spring now, and you can see many flowers there, too. There are also many people. They like to watch monkeys. They have a good time there. They leave the zoo at 3:30 p.m.",C,They have no classes because   _  .,"[""it's Saturday today"" 'they want to play'
 'their teachers take them to the zoo' 'they want to see flowers']","Since the passage starts with ""Today is Saturday"", it¡¯s easy to think they have no classes just because it¡¯s the weekend. They have no classes because ____.",A,common_belief,low
middle6029.txt,"Today is Saturday. The students of Grade Seven go to school early, but they have no classes. Their teachers are going to take them to the zoo. They take buses there. They get there at 8:30 a.m.
The zoo is very beautiful. There are many trees, some hills and a big lake. And they have a big lunch there. It's spring now, and you can see many flowers there, too. There are also many people. They like to watch monkeys. They have a good time there. They leave the zoo at 3:30 p.m.",C,The students have lunch  _  .,['on the bus' 'at school' 'in the zoo' 'at home'],"For students who begin their day by going to school, it¡¯s common to link their meal arrangements to the school setting. The students have lunch ___ .",B,common_belief,low
middle2340.txt,"Many people like to watch TV. Watching TV is one of the most important activities of the day. TV brings the outside closer to people's homes. Some people say the world is smaller than before because of TV.
What's going on in the other countries? How do people live in places far away? Is there a good sports game somewhere? What's the life like in the deepest  part of the sea?
If you want to answer these and other kinds of questions, just turn on the TV. Turn it on and watch. You can see a lot and learn a lot. Of course, people can also learn through reading or listening to the radio. But with TV they can learn better and more easily. Why? Because they can hear and watch, too.
TV helps to open our eyes. TV also helps to open our minds . TV often give us new ideas. We learn newer and better ways of doing something.",B,People learn better through TV than through radio because  _  .,"['TV sets are bigger than radios'
 'people can not only hear but also watch'
 ""without TV people can't open their eyes""
 ""it's easier to turn on TV than to turn on radio""]","When comparing learning effects across different devices, people often connect better learning to how convenient the device is to use. People learn better through TV than through radio because ___ .",D,common_belief,low
middle2340.txt,"Many people like to watch TV. Watching TV is one of the most important activities of the day. TV brings the outside closer to people's homes. Some people say the world is smaller than before because of TV.
What's going on in the other countries? How do people live in places far away? Is there a good sports game somewhere? What's the life like in the deepest  part of the sea?
If you want to answer these and other kinds of questions, just turn on the TV. Turn it on and watch. You can see a lot and learn a lot. Of course, people can also learn through reading or listening to the radio. But with TV they can learn better and more easily. Why? Because they can hear and watch, too.
TV helps to open our eyes. TV also helps to open our minds . TV often give us new ideas. We learn newer and better ways of doing something.",A,This article  tells us  _  .,"[""it's good to watch TV"" 'not to watch TV any more'
 ""students shouldn't watch TV at any time"" 'to stop reading to watch TV']","When articles discuss common daily activities like watching TV, it¡¯s natural to assume they might remind people to limit such activities. This article tells us ___ .",B,common_belief,low
